WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (9.204793559000052 49.126277503000040)","Unfall 213281 (2023) Kat:3 Licht:0",213281,3,3,5,10,17,3,1,0,1,0,0,0
"POINT (9.219787869000072 49.154344046000062)","Unfall 213326 (2023) Kat:3 Licht:0",213326,3,3,5,10,19,2,1,0,1,1,0,0
"POINT (9.194634689000054 49.142889255000057)","Unfall 213481 (2023) Kat:3 Licht:0",213481,3,3,0,11,17,6,0,0,0,1,0,0
"POINT (9.225400967000041 49.152917764000051)","Unfall 213483 (2023) Kat:3 Licht:0",213483,3,7,0,10,13,5,1,0,1,0,0,0
"POINT (9.228283690000069 49.141243987000053)","Unfall 213525 (2023) Kat:3 Licht:0",213525,3,3,6,10,07,4,0,0,0,1,1,0
"POINT (9.216649353000037 49.142329795000080)","Unfall 213527 (2023) Kat:3 Licht:0",213527,3,5,2,10,16,4,0,0,0,1,0,0
"POINT (9.208210610000037 49.121774973000072)","Unfall 213528 (2023) Kat:3 Licht:0",213528,3,6,3,10,12,4,0,0,1,0,0,0
"POINT (9.214904187000059 49.120855940000069)","Unfall 213561 (2023) Kat:3 Licht:1",213561,3,7,0,10,07,3,0,1,1,1,0,0
"POINT (9.189578605000065 49.131976867000049)","Unfall 213641 (2023) Kat:3 Licht:2",213641,3,4,6,12,06,3,0,2,0,1,1,0
"POINT (9.251419281000040 49.153810457000077)","Unfall 213691 (2023) Kat:3 Licht:2",213691,3,1,8,12,21,1,0,2,0,1,0,0
"POINT (9.223601531000043 49.133095247000028)","Unfall 213716 (2023) Kat:3 Licht:0",213716,3,7,1,12,13,7,0,0,1,1,0,0
"POINT (9.211874582000064 49.130859555000029)","Unfall 213744 (2023) Kat:3 Licht:2",213744,3,3,5,12,16,6,0,2,0,1,0,0
"POINT (9.193406552000056 49.118462911000051)","Unfall 213779 (2023) Kat:3 Licht:2",213779,3,3,5,12,20,5,0,2,0,1,0,0
"POINT (9.216591364000067 49.142245422000030)","Unfall 213937 (2023) Kat:3 Licht:2",213937,3,7,0,12,17,7,1,2,0,0,0,0
"POINT (9.222176892000050 49.141671898000027)","Unfall 213938 (2023) Kat:3 Licht:2",213938,3,6,3,12,18,7,1,2,0,1,0,0
"POINT (9.227005779000024 49.138884612000027)","Unfall 213967 (2023) Kat:3 Licht:0",213967,3,6,2,12,14,6,1,0,1,0,0,0
"POINT (9.193701746000045 49.171804339000062)","Unfall 214104 (2023) Kat:3 Licht:1",214104,3,5,1,12,06,2,1,1,0,1,0,0
"POINT (9.185363406000022 49.184420393000039)","Unfall 214172 (2023) Kat:3 Licht:0",214172,3,6,2,12,14,6,1,0,0,1,0,0
"POINT (9.218152072000066 49.142114359000061)","Unfall 214173 (2023) Kat:3 Licht:0",214173,3,7,0,12,12,6,1,0,0,0,0,0
"POINT (9.225888822000059 49.149440890000051)","Unfall 214199 (2023) Kat:3 Licht:0",214199,3,7,0,11,15,5,1,0,0,0,0,0
"POINT (9.225346238000043 49.153508343000055)","Unfall 214355 (2023) Kat:3 Licht:2",214355,3,1,1,11,23,7,1,2,0,1,0,0
"POINT (9.194676347000041 49.121027217000062)","Unfall 214388 (2023) Kat:3 Licht:0",214388,3,3,5,11,11,6,1,0,0,1,0,0
"POINT (9.184297106000031 49.145995000000028)","Unfall 214423 (2023) Kat:3 Licht:0",214423,3,6,2,11,14,5,0,0,0,1,0,0
"POINT (9.223984069000039 49.140243064000060)","Unfall 214424 (2023) Kat:3 Licht:0",214424,3,3,3,11,14,5,0,0,0,1,0,0
"POINT (9.167933609000045 49.182492044000071)","Unfall 214537 (2023) Kat:2 Licht:2",214537,2,3,5,11,22,2,1,2,0,1,0,1
"POINT (9.218341584000029 49.143118685000047)","Unfall 214578 (2023) Kat:3 Licht:0",214578,3,7,0,11,14,7,0,0,1,0,0,0
"POINT (9.162307449000025 49.179961506000041)","Unfall 215589 (2023) Kat:3 Licht:2",215589,3,3,5,12,05,6,1,2,0,1,0,0
"POINT (9.234941969000033 49.146154725000031)","Unfall 215614 (2023) Kat:3 Licht:0",215614,3,1,0,12,09,5,1,0,1,0,0,0
"POINT (9.218361777000041 49.153509787000075)","Unfall 215648 (2023) Kat:3 Licht:0",215648,3,1,0,12,09,4,1,0,0,0,0,1
"POINT (9.222576533000051 49.141745059000073)","Unfall 265652 (2023) Kat:3 Licht:0",265652,3,7,5,04,13,3,0,0,1,0,0,0
"POINT (9.220937828000046 49.149519411000028)","Unfall 265654 (2023) Kat:3 Licht:0",265654,3,3,5,04,15,4,0,0,1,1,0,0
"POINT (9.160276251000028 49.111003967000045)","Unfall 265668 (2023) Kat:3 Licht:0",265668,3,7,0,05,16,2,1,0,1,0,0,0
"POINT (9.216895172000022 49.121843992000038)","Unfall 265716 (2023) Kat:3 Licht:0",265716,3,7,4,05,07,6,1,0,1,0,0,0
"POINT (9.203070640000021 49.126632697000048)","Unfall 265723 (2023) Kat:2 Licht:0",265723,2,7,7,05,19,1,0,0,1,0,0,0
"POINT (9.198437032000072 49.132592842000065)","Unfall 265819 (2023) Kat:3 Licht:0",265819,3,7,0,06,14,5,0,0,1,0,0,0
"POINT (9.176475553000046 49.143872645000044)","Unfall 265823 (2023) Kat:3 Licht:0",265823,3,7,0,06,15,6,0,0,1,0,0,0
"POINT (9.209341797000036 49.134334685000056)","Unfall 265838 (2023) Kat:3 Licht:0",265838,3,1,0,06,10,1,0,0,1,0,0,0
"POINT (9.217926592000026 49.145558323000046)","Unfall 265983 (2023) Kat:3 Licht:0",265983,3,7,6,06,17,3,0,0,1,0,1,0
"POINT (9.217548700000066 49.123365252000042)","Unfall 266062 (2023) Kat:3 Licht:0",266062,3,7,0,07,12,1,0,0,1,0,0,0
"POINT (9.219658310000057 49.131928985000059)","Unfall 266122 (2023) Kat:3 Licht:0",266122,3,7,1,07,15,2,0,0,1,1,0,0
"POINT (9.254943318000073 49.132400419000078)","Unfall 266167 (2023) Kat:3 Licht:0",266167,3,7,0,07,16,1,0,0,1,0,0,0
"POINT (9.149963776000050 49.130013006000070)","Unfall 266228 (2023) Kat:3 Licht:0",266228,3,1,0,07,11,1,0,0,1,0,0,0
"POINT (9.213254179000046 49.148210563000077)","Unfall 266242 (2023) Kat:3 Licht:0",266242,3,4,6,07,15,3,1,0,1,0,1,0
"POINT (9.202305322000029 49.126901960000055)","Unfall 266299 (2023) Kat:2 Licht:0",266299,2,7,0,08,14,3,0,0,1,0,0,0
"POINT (9.153486116000067 49.107650218000060)","Unfall 266329 (2023) Kat:3 Licht:0",266329,3,1,0,08,11,1,0,0,1,0,0,0
"POINT (9.160174661000042 49.118546149000053)","Unfall 266402 (2023) Kat:3 Licht:0",266402,3,7,0,08,14,1,0,0,1,0,0,0
"POINT (9.257680405000031 49.135638125000071)","Unfall 266417 (2023) Kat:2 Licht:0",266417,2,7,0,09,15,7,0,0,1,0,0,0
"POINT (9.199476142000037 49.141325111000072)","Unfall 266445 (2023) Kat:3 Licht:0",266445,3,7,0,09,19,4,0,0,1,0,0,0
"POINT (9.235022979000064 49.142392086000029)","Unfall 266458 (2023) Kat:3 Licht:0",266458,3,2,3,09,08,6,0,0,1,1,0,0
"POINT (9.210902952000026 49.136375094000073)","Unfall 266549 (2023) Kat:3 Licht:2",266549,3,7,0,09,19,6,0,2,1,0,0,0
"POINT (9.204388763000054 49.132705869000063)","Unfall 266566 (2023) Kat:3 Licht:0",266566,3,7,6,09,10,4,0,0,1,0,1,0
"POINT (9.200552907000031 49.141972346000045)","Unfall 266598 (2023) Kat:3 Licht:0",266598,3,6,3,10,16,1,0,0,1,0,0,0
"POINT (9.176542514000062 49.163363671000070)","Unfall 266630 (2023) Kat:2 Licht:0",266630,2,3,5,10,12,7,0,0,1,1,0,0
"POINT (9.208594611000024 49.149412496000082)","Unfall 266702 (2023) Kat:3 Licht:0",266702,3,1,0,10,09,6,1,0,1,0,0,0
"POINT (9.218770708000022 49.131857584000045)","Unfall 266725 (2023) Kat:2 Licht:0",266725,2,7,0,11,12,4,0,0,1,0,0,0
"POINT (9.205018598000038 49.120305308000070)","Unfall 266728 (2023) Kat:3 Licht:1",266728,3,7,0,11,16,5,0,1,1,0,0,0
"POINT (9.202746266000077 49.126747597000076)","Unfall 266762 (2023) Kat:3 Licht:0",266762,3,7,0,12,08,3,1,0,1,0,0,0
"POINT (9.243480106000050 49.123890550000056)","Unfall 266786 (2023) Kat:3 Licht:0",266786,3,1,0,12,13,7,0,0,1,0,0,0
"POINT (9.159486178000066 49.140283980000049)","Unfall 78398 (2024) Kat:3 Licht:2",78398,3,6,1,01,06,5,0,2,0,1,0,1
"POINT (9.218411852000031 49.133165155000029)","Unfall 78399 (2024) Kat:3 Licht:0",78399,3,2,5,01,14,5,0,0,0,1,0,0
"POINT (9.218973647000041 49.131961710000041)","Unfall 78400 (2024) Kat:3 Licht:0",78400,3,6,3,01,14,5,0,0,0,1,0,0
"POINT (9.197920127000032 49.186565922000057)","Unfall 78502 (2024) Kat:3 Licht:2",78502,3,1,9,01,05,1,0,2,0,1,0,0
"POINT (9.172365107000076 49.160043893000079)","Unfall 78532 (2024) Kat:3 Licht:2",78532,3,6,2,01,17,6,0,2,0,1,0,0
"POINT (9.218924533000063 49.169262026000069)","Unfall 79598 (2024) Kat:3 Licht:0",79598,3,6,2,01,11,3,1,0,0,1,0,0
"POINT (9.169954283000038 49.122562257000027)","Unfall 81173 (2024) Kat:3 Licht:0",81173,3,2,5,01,11,3,1,0,0,1,0,0
"POINT (9.218693881000036 49.134437179000031)","Unfall 81295 (2024) Kat:3 Licht:0",81295,3,3,5,01,13,3,1,0,0,1,0,0
"POINT (9.112223378000067 49.169256442000062)","Unfall 81486 (2024) Kat:2 Licht:0",81486,2,6,3,02,15,4,0,0,0,0,0,1
"POINT (9.218851122000046 49.157919372000038)","Unfall 81487 (2024) Kat:2 Licht:0",81487,2,2,5,02,12,4,0,0,0,1,0,0
"POINT (9.201694821000046 49.184331153000073)","Unfall 81538 (2024) Kat:3 Licht:2",81538,3,6,1,02,17,2,0,2,0,1,0,0
"POINT (9.172752649000074 49.161227502000031)","Unfall 81607 (2024) Kat:3 Licht:0",81607,3,6,2,02,14,6,0,0,0,1,0,0
"POINT (9.183673856000041 49.164904798000066)","Unfall 81722 (2024) Kat:2 Licht:2",81722,2,3,0,02,19,3,0,2,0,1,0,1
"POINT (9.218320882000057 49.132780847000049)","Unfall 81723 (2024) Kat:2 Licht:2",81723,2,4,6,02,20,3,0,2,0,1,1,0
"POINT (9.200537249000035 49.151955713000063)","Unfall 81771 (2024) Kat:2 Licht:0",81771,2,6,3,02,12,2,0,0,0,1,0,0
"POINT (9.252335867000056 49.154434125000080)","Unfall 81772 (2024) Kat:3 Licht:0",81772,3,6,4,02,09,2,0,0,0,1,0,0
"POINT (9.230021100000044 49.163139034000039)","Unfall 81834 (2024) Kat:3 Licht:0",81834,3,7,1,02,11,6,1,0,0,1,0,0
"POINT (9.199752689000036 49.140410734000056)","Unfall 82080 (2024) Kat:3 Licht:2",82080,3,6,3,01,21,7,0,2,0,1,0,0
"POINT (9.200086113000054 49.148191948000033)","Unfall 82081 (2024) Kat:2 Licht:2",82081,2,6,4,01,03,7,0,2,0,1,0,0
"POINT (9.220581640000034 49.168740638000031)","Unfall 82082 (2024) Kat:3 Licht:0",82082,3,6,3,01,13,7,0,0,0,1,0,0
"POINT (9.194229011000061 49.142044005000059)","Unfall 82124 (2024) Kat:3 Licht:0",82124,3,3,5,01,13,6,1,0,1,1,0,0
"POINT (9.226841839000031 49.160222132000058)","Unfall 82222 (2024) Kat:3 Licht:0",82222,3,5,1,01,10,4,0,0,0,1,0,0
"POINT (9.225357499000040 49.146079107000048)","Unfall 82285 (2024) Kat:3 Licht:2",82285,3,3,5,01,05,3,1,2,0,1,0,0
"POINT (9.223204105000036 49.126258882000059)","Unfall 82414 (2024) Kat:3 Licht:0",82414,3,6,1,01,14,6,0,0,0,1,0,0
"POINT (9.122389357000031 49.187295934000076)","Unfall 82531 (2024) Kat:3 Licht:0",82531,3,1,8,01,09,4,2,0,0,1,0,0
"POINT (9.201601585000049 49.182652292000057)","Unfall 82577 (2024) Kat:2 Licht:0",82577,2,3,5,01,15,3,0,0,0,1,0,0
"POINT (9.209028987000067 49.138285512000039)","Unfall 82725 (2024) Kat:3 Licht:0",82725,3,2,5,03,13,5,0,0,0,1,0,0
"POINT (9.186174335000032 49.118794613000034)","Unfall 82726 (2024) Kat:3 Licht:0",82726,3,7,0,03,15,5,0,0,0,0,0,0
"POINT (9.191099971000028 49.187640596000051)","Unfall 82797 (2024) Kat:3 Licht:2",82797,3,7,8,03,01,3,0,2,0,0,0,0
"POINT (9.209547835000023 49.169415377000064)","Unfall 82801 (2024) Kat:3 Licht:0",82801,3,2,5,03,15,3,0,0,0,1,0,0
"POINT (9.226153346000046 49.130928608000033)","Unfall 82939 (2024) Kat:3 Licht:0",82939,3,3,5,03,10,6,0,0,0,1,0,0
"POINT (9.218213547000062 49.132317752000063)","Unfall 83042 (2024) Kat:3 Licht:0",83042,3,6,2,03,10,4,0,0,0,1,0,0
"POINT (9.109429479000028 49.192933544000027)","Unfall 83123 (2024) Kat:2 Licht:0",83123,2,7,3,03,17,2,0,0,0,1,0,0
"POINT (9.209553379000056 49.169507017000058)","Unfall 83153 (2024) Kat:3 Licht:2",83153,3,3,5,03,19,1,0,2,0,1,0,0
"POINT (9.184901202000049 49.108055569000044)","Unfall 83225 (2024) Kat:2 Licht:2",83225,2,2,4,03,22,6,1,2,0,1,0,0
"POINT (9.174715601000059 49.156603359000030)","Unfall 83345 (2024) Kat:3 Licht:0",83345,3,6,1,03,13,4,0,0,0,1,0,0
"POINT (9.193117897000036 49.121416935000070)","Unfall 83346 (2024) Kat:3 Licht:0",83346,3,7,1,03,10,4,0,0,0,1,0,0
"POINT (9.209522294000067 49.169413815000041)","Unfall 83482 (2024) Kat:3 Licht:0",83482,3,2,5,03,18,5,1,0,0,1,0,0
"POINT (9.225237485000036 49.146166534000031)","Unfall 83652 (2024) Kat:3 Licht:0",83652,3,2,6,03,06,4,1,0,0,1,1,0
"POINT (9.223656700000049 49.146149505000039)","Unfall 83700 (2024) Kat:3 Licht:0",83700,3,7,6,03,11,3,0,0,0,0,0,0
"POINT (9.194099254000037 49.124282056000027)","Unfall 83733 (2024) Kat:3 Licht:1",83733,3,6,2,03,19,2,0,1,0,1,0,0
"POINT (9.195557286000053 49.122831781000059)","Unfall 83826 (2024) Kat:3 Licht:0",83826,3,2,5,03,14,7,0,0,0,1,0,1
"POINT (9.229312418000063 49.137342252000053)","Unfall 83880 (2024) Kat:3 Licht:0",83880,3,6,2,03,11,6,0,0,0,1,0,0
"POINT (9.137812571000040 49.186579553000058)","Unfall 84118 (2024) Kat:3 Licht:2",84118,3,6,3,02,01,7,0,2,0,1,0,0
"POINT (9.220517131000065 49.134293343000081)","Unfall 84193 (2024) Kat:3 Licht:2",84193,3,3,5,03,22,2,0,2,0,1,0,0
"POINT (9.217953038000076 49.146264260000066)","Unfall 84203 (2024) Kat:3 Licht:0",84203,3,3,5,02,08,5,1,0,1,1,0,0
"POINT (9.219050154000058 49.169011562000037)","Unfall 84296 (2024) Kat:3 Licht:0",84296,3,6,2,02,09,3,0,0,0,1,0,0
"POINT (9.199475372000052 49.141861852000034)","Unfall 84335 (2024) Kat:3 Licht:0",84335,3,6,4,02,08,2,0,0,1,0,0,0
"POINT (9.221923368000034 49.146226607000074)","Unfall 84365 (2024) Kat:3 Licht:2",84365,3,6,3,02,01,1,1,2,0,1,0,1
"POINT (9.209537913000077 49.169506043000069)","Unfall 84391 (2024) Kat:3 Licht:2",84391,3,3,5,03,21,6,0,2,0,1,0,0
"POINT (9.214668037000024 49.116145592000066)","Unfall 84415 (2024) Kat:3 Licht:0",84415,3,2,5,03,07,6,0,0,0,1,0,0
"POINT (9.221838197000068 49.168426929000077)","Unfall 84549 (2024) Kat:3 Licht:0",84549,3,5,1,05,12,3,0,0,0,1,0,0
"POINT (9.176170246000027 49.189229056000045)","Unfall 84635 (2024) Kat:3 Licht:0",84635,3,6,2,05,18,1,0,0,0,1,0,0
"POINT (9.209542677000059 49.169506342000034)","Unfall 84676 (2024) Kat:3 Licht:2",84676,3,2,5,05,01,7,0,2,0,1,0,0
"POINT (9.217335460000072 49.183959697000034)","Unfall 84724 (2024) Kat:2 Licht:0",84724,2,6,3,05,14,6,0,0,0,1,0,0
"POINT (9.221014748000073 49.146285712000065)","Unfall 84726 (2024) Kat:3 Licht:0",84726,3,6,2,05,13,6,0,0,0,1,0,0
"POINT (9.226764468000056 49.131651038000030)","Unfall 84727 (2024) Kat:3 Licht:0",84727,3,3,5,05,07,6,0,0,0,1,0,0
"POINT (9.179423288000066 49.151217765000069)","Unfall 84823 (2024) Kat:3 Licht:1",84823,3,2,4,05,20,4,0,1,0,1,0,0
"POINT (9.202307755000049 49.126125129000059)","Unfall 84881 (2024) Kat:3 Licht:0",84881,3,6,2,05,12,2,0,0,0,1,0,0
"POINT (9.194209805000071 49.142045676000066)","Unfall 84917 (2024) Kat:3 Licht:2",84917,3,2,4,05,00,1,0,2,0,1,0,0
"POINT (9.193819109000060 49.186074954000048)","Unfall 84966 (2024) Kat:2 Licht:0",84966,2,2,5,05,11,7,0,0,0,1,0,0
"POINT (9.201733099000023 49.182555644000047)","Unfall 84967 (2024) Kat:3 Licht:0",84967,3,6,2,05,17,7,0,0,0,1,0,0
"POINT (9.215567539000062 49.151123156000040)","Unfall 85008 (2024) Kat:3 Licht:0",85008,3,3,5,05,11,6,0,0,0,1,0,0
"POINT (9.195172523000053 49.185652305000076)","Unfall 85048 (2024) Kat:3 Licht:0",85048,3,6,3,05,12,5,0,0,0,1,0,1
"POINT (9.227820098000052 49.133947600000056)","Unfall 85065 (2024) Kat:3 Licht:0",85065,3,6,2,05,12,4,0,0,0,1,0,0
"POINT (9.197678139000061 49.141758865000043)","Unfall 85171 (2024) Kat:3 Licht:0",85171,3,7,0,04,14,3,0,0,1,0,0,0
"POINT (9.229481500000077 49.138675361000026)","Unfall 85172 (2024) Kat:3 Licht:0",85172,3,1,0,04,12,3,0,0,1,0,0,0
"POINT (9.218807445000039 49.134421403000033)","Unfall 85215 (2024) Kat:3 Licht:1",85215,3,4,6,04,05,2,0,1,0,1,1,0
"POINT (9.209518538000054 49.169504820000043)","Unfall 85264 (2024) Kat:3 Licht:2",85264,3,3,5,04,22,1,0,2,0,1,0,0
"POINT (9.203662505000068 49.151978337000060)","Unfall 85311 (2024) Kat:3 Licht:0",85311,3,6,1,04,11,7,0,0,0,1,0,0
"POINT (9.238696053000069 49.109167778000028)","Unfall 85611 (2024) Kat:2 Licht:0",85611,2,6,9,04,08,6,0,0,0,1,0,0
"POINT (9.218535784000039 49.133676363000063)","Unfall 85668 (2024) Kat:3 Licht:0",85668,3,7,6,04,17,5,0,0,1,0,1,0
"POINT (9.154215323000074 49.119389729000034)","Unfall 85774 (2024) Kat:3 Licht:1",85774,3,6,2,04,19,3,1,1,0,1,0,1
"POINT (9.224600750000036 49.156410299000072)","Unfall 85776 (2024) Kat:3 Licht:0",85776,3,3,5,04,07,3,0,0,1,1,0,0
"POINT (9.238149745000044 49.140114447000030)","Unfall 85989 (2024) Kat:3 Licht:0",85989,3,3,5,04,19,7,0,0,1,1,0,0
"POINT (9.176016795000066 49.155421259000036)","Unfall 86201 (2024) Kat:3 Licht:0",86201,3,6,2,04,08,4,0,0,0,1,0,1
"POINT (9.209547041000064 49.169506618000071)","Unfall 86316 (2024) Kat:3 Licht:0",86316,3,3,5,04,06,2,0,0,0,1,0,0
"POINT (9.210944401000063 49.151049140000055)","Unfall 86447 (2024) Kat:3 Licht:2",86447,3,6,3,04,23,7,0,2,0,1,0,1
"POINT (9.198358362000022 49.141786781000064)","Unfall 86544 (2024) Kat:2 Licht:2",86544,2,7,0,04,23,6,0,2,1,0,0,0
"POINT (9.204195514000048 49.138259183000059)","Unfall 86545 (2024) Kat:3 Licht:0",86545,3,2,5,04,18,6,0,0,0,1,0,0
"POINT (9.196565159000045 49.124789824000061)","Unfall 86614 (2024) Kat:3 Licht:0",86614,3,6,2,04,16,5,1,0,0,1,0,0
"POINT (9.197537889000046 49.124528480000038)","Unfall 86675 (2024) Kat:3 Licht:0",86675,3,1,4,04,10,4,1,0,0,1,0,0
"POINT (9.177935538000042 49.152520618000040)","Unfall 86878 (2024) Kat:3 Licht:0",86878,3,6,4,06,15,3,0,0,0,1,0,1
"POINT (9.217086664000021 49.125817472000051)","Unfall 86879 (2024) Kat:3 Licht:0",86879,3,2,5,06,09,3,0,0,1,1,0,0
"POINT (9.110724465000033 49.192380235000030)","Unfall 86936 (2024) Kat:3 Licht:0",86936,3,6,2,06,11,2,0,0,0,1,0,0
"POINT (9.175277119000043 49.156101063000051)","Unfall 86939 (2024) Kat:3 Licht:0",86939,3,3,4,06,15,2,0,0,1,1,0,0
"POINT (9.225289444000055 49.133990834000031)","Unfall 86940 (2024) Kat:3 Licht:0",86940,3,6,2,06,09,2,0,0,0,1,0,0
"POINT (9.164466703000073 49.140092120000077)","Unfall 87013 (2024) Kat:3 Licht:0",87013,3,6,2,06,09,7,0,0,0,1,0,0
"POINT (9.222414792000052 49.122633509000082)","Unfall 87014 (2024) Kat:3 Licht:0",87014,3,6,2,06,12,7,0,0,0,1,0,0
"POINT (9.234726743000067 49.109839578000049)","Unfall 87015 (2024) Kat:3 Licht:0",87015,3,7,9,06,13,7,0,0,0,0,0,1
"POINT (9.204509112000039 49.169441361000054)","Unfall 87143 (2024) Kat:3 Licht:1",87143,3,3,5,06,21,5,0,1,1,1,0,0
"POINT (9.207463244000053 49.151396922000060)","Unfall 87242 (2024) Kat:3 Licht:0",87242,3,2,5,06,18,3,0,0,1,1,0,0
"POINT (9.201411946000064 49.138163757000029)","Unfall 87292 (2024) Kat:2 Licht:0",87292,2,1,0,06,19,2,0,0,0,0,0,1
"POINT (9.202194148000046 49.176371167000070)","Unfall 87342 (2024) Kat:3 Licht:0",87342,3,6,2,06,17,1,0,0,0,1,0,0
"POINT (9.200534774000062 49.152468176000070)","Unfall 87370 (2024) Kat:3 Licht:0",87370,3,3,5,06,14,7,1,0,0,1,0,0
"POINT (9.201710533000039 49.152113600000064)","Unfall 87414 (2024) Kat:3 Licht:1",87414,3,6,3,05,05,6,1,1,0,1,0,0
"POINT (9.218199841000057 49.155960857000082)","Unfall 87445 (2024) Kat:3 Licht:0",87445,3,5,0,05,12,5,0,0,1,1,0,0
"POINT (9.239828429000056 49.109073570000078)","Unfall 87576 (2024) Kat:3 Licht:0",87576,3,6,2,06,18,5,0,0,0,1,0,0
"POINT (9.184726967000074 49.146062119000078)","Unfall 87654 (2024) Kat:3 Licht:0",87654,3,3,5,05,17,7,0,0,1,1,0,0
"POINT (9.253347808000058 49.138190970000039)","Unfall 87655 (2024) Kat:2 Licht:0",87655,2,3,5,05,10,7,0,0,1,1,0,0
"POINT (9.218940214000042 49.169172245000027)","Unfall 87657 (2024) Kat:3 Licht:0",87657,3,3,5,06,09,4,0,0,1,1,0,0
"POINT (9.109178985000028 49.192837557000075)","Unfall 87988 (2024) Kat:3 Licht:0",87988,3,6,3,05,11,7,0,0,0,1,0,0
"POINT (9.168933480000021 49.189177779000033)","Unfall 87989 (2024) Kat:3 Licht:2",87989,3,1,8,05,21,7,1,2,0,1,0,0
"POINT (9.202346172000034 49.137960004000035)","Unfall 88113 (2024) Kat:3 Licht:0",88113,3,7,0,05,17,5,0,0,1,0,0,0
"POINT (9.196701233000056 49.152259506000064)","Unfall 88121 (2024) Kat:3 Licht:0",88121,3,6,2,06,15,1,0,0,0,1,0,0
"POINT (9.205223631000024 49.138389169000050)","Unfall 88267 (2024) Kat:3 Licht:0",88267,3,6,2,07,12,3,0,0,0,1,0,0
"POINT (9.132773918000055 49.185190585000043)","Unfall 88381 (2024) Kat:3 Licht:0",88381,3,2,2,07,12,1,0,0,0,0,0,1
"POINT (9.169218711000042 49.189033390000077)","Unfall 88429 (2024) Kat:3 Licht:0",88429,3,1,8,07,16,7,1,0,0,1,0,0
"POINT (9.204754465000065 49.169151335000038)","Unfall 88485 (2024) Kat:2 Licht:0",88485,2,2,5,07,15,6,0,0,0,1,0,1
"POINT (9.192934722000075 49.125520148000078)","Unfall 88581 (2024) Kat:3 Licht:0",88581,3,6,1,07,08,4,0,0,0,1,0,0
"POINT (9.201423569000042 49.178313074000073)","Unfall 88675 (2024) Kat:3 Licht:0",88675,3,3,5,07,05,2,0,0,0,1,0,0
"POINT (9.202221129000066 49.152110255000082)","Unfall 88768 (2024) Kat:3 Licht:0",88768,3,7,0,06,10,7,0,0,1,0,0,0
"POINT (9.223463443000071 49.126717417000066)","Unfall 88769 (2024) Kat:3 Licht:0",88769,3,6,1,06,17,7,0,0,0,1,0,0
"POINT (9.197815551000076 49.131229624000071)","Unfall 88825 (2024) Kat:3 Licht:0",88825,3,1,0,06,21,6,0,0,0,0,0,1
"POINT (9.174113275000025 49.157150637000029)","Unfall 88886 (2024) Kat:3 Licht:0",88886,3,4,6,06,13,5,0,0,0,1,1,0
"POINT (9.103244027000073 49.195055890000049)","Unfall 88939 (2024) Kat:3 Licht:0",88939,3,1,9,06,16,4,1,0,0,1,0,0
"POINT (9.221810130000051 49.150926913000035)","Unfall 88942 (2024) Kat:3 Licht:0",88942,3,6,3,06,08,4,0,0,0,1,0,0
"POINT (9.217063926000037 49.125912251000045)","Unfall 89027 (2024) Kat:3 Licht:0",89027,3,7,6,06,15,3,0,0,0,1,1,0
"POINT (9.221748807000040 49.149788571000045)","Unfall 89173 (2024) Kat:3 Licht:0",89173,3,3,5,06,16,1,0,0,1,1,0,0
"POINT (9.209530488000041 49.169505574000027)","Unfall 89225 (2024) Kat:3 Licht:2",89225,3,3,5,06,23,7,0,2,0,1,0,0
"POINT (9.214235356000074 49.115254112000059)","Unfall 89255 (2024) Kat:3 Licht:0",89255,3,6,2,06,13,2,0,0,0,1,0,0
"POINT (9.162106550000033 49.188392586000077)","Unfall 89277 (2024) Kat:3 Licht:0",89277,3,1,9,06,18,6,1,0,0,0,0,0
"POINT (9.209100937000073 49.138249328000029)","Unfall 89278 (2024) Kat:3 Licht:0",89278,3,6,2,06,18,6,0,0,0,1,0,0
"POINT (9.217068542000050 49.125893053000027)","Unfall 89280 (2024) Kat:3 Licht:0",89280,3,3,5,06,12,6,0,0,1,1,0,0
"POINT (9.226615467000045 49.131477394000058)","Unfall 89324 (2024) Kat:3 Licht:2",89324,3,6,2,07,22,6,0,2,0,1,0,0
"POINT (9.155588566000063 49.188068178000037)","Unfall 89343 (2024) Kat:2 Licht:0",89343,2,6,3,06,12,5,0,0,0,1,0,0
"POINT (9.199455483000065 49.143576781000036)","Unfall 89577 (2024) Kat:3 Licht:0",89577,3,6,2,07,17,2,0,0,0,1,0,1
"POINT (9.207611414000041 49.151370762000056)","Unfall 89583 (2024) Kat:3 Licht:0",89583,3,7,0,07,15,3,0,0,1,0,0,0
"POINT (9.204317306000064 49.168935296000029)","Unfall 89603 (2024) Kat:3 Licht:0",89603,3,6,2,06,14,1,0,0,0,1,0,0
"POINT (9.115212279000048 49.181262146000051)","Unfall 89714 (2024) Kat:3 Licht:0",89714,3,3,5,06,07,6,1,0,0,1,0,1
"POINT (9.220592347000036 49.146307452000030)","Unfall 89790 (2024) Kat:3 Licht:0",89790,3,6,3,06,14,5,0,0,0,1,0,0
"POINT (9.201418437000029 49.176553024000043)","Unfall 89855 (2024) Kat:2 Licht:0",89855,2,6,4,06,20,4,0,0,0,1,0,1
