WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (8.795073582000001 53.090703093999998)",Unfall 9079 (2016) Kat:3, Licht: 0,9079,3,6,3,01,12,4,,0,0,1,0,0,1,0
"POINT (8.791031587000001 53.056699569000003)",Unfall 9095 (2016) Kat:3, Licht: 1,9095,3,6,3,10,07,7,,1,0,1,0,0,1,0
"POINT (8.788016056000000 53.062758525000000)",Unfall 9105 (2016) Kat:3, Licht: 2,9105,3,4,6,11,03,6,,2,0,1,1,0,0,0
"POINT (8.795432287000001 53.085611456999999)",Unfall 9106 (2016) Kat:3, Licht: 0,9106,3,6,3,08,14,4,,0,0,1,0,0,1,0
"POINT (8.854706423000000 53.027424889000002)",Unfall 9107 (2016) Kat:3, Licht: 0,9107,3,6,2,05,16,5,,0,0,1,0,0,0,0
"POINT (8.770956308000001 53.061440597000001)",Unfall 9109 (2016) Kat:3, Licht: 0,9109,3,6,2,02,07,6,,0,0,1,0,0,0,0
"POINT (8.782180986000000 53.070690118999998)",Unfall 9122 (2016) Kat:3, Licht: 0,9122,3,6,2,03,12,4,,0,0,1,0,0,1,0
"POINT (8.778207319000000 53.066923037000002)",Unfall 9125 (2016) Kat:3, Licht: 0,9125,3,6,3,10,16,2,,0,0,1,0,0,1,0
"POINT (8.715676796000000 53.174658608000001)",Unfall 9136 (2016) Kat:3, Licht: 0,9136,3,6,2,09,08,2,,0,0,1,0,0,0,0
"POINT (8.712545375000000 53.179637255000003)",Unfall 9148 (2016) Kat:3, Licht: 1,9148,3,7,2,11,16,3,,1,0,1,0,0,0,0
"POINT (8.748688480000000 53.053959161000002)",Unfall 9149 (2016) Kat:3, Licht: 0,9149,3,6,2,08,14,4,,0,0,1,0,0,0,0
"POINT (8.860524883000000 53.029886722000001)",Unfall 9150 (2016) Kat:2, Licht: 0,9150,2,6,2,05,16,3,,0,0,0,0,0,1,0
"POINT (8.715881508000001 53.173869437999997)",Unfall 9152 (2016) Kat:3, Licht: 0,9152,3,6,2,07,15,3,,0,0,1,0,0,0,0
"POINT (8.799782693999999 53.054979332000002)",Unfall 9159 (2016) Kat:3, Licht: 0,9159,3,6,2,11,12,6,,0,0,1,0,0,0,0
"POINT (8.798897919000000 53.055469569000003)",Unfall 9160 (2016) Kat:3, Licht: 0,9160,3,1,0,08,10,1,,0,0,1,0,0,0,0
"POINT (8.819071167000001 53.047968413000000)",Unfall 9163 (2016) Kat:3, Licht: 1,9163,3,6,2,02,19,4,,1,0,1,0,0,0,0
"POINT (8.819358346000000 53.048445125000001)",Unfall 9179 (2016) Kat:3, Licht: 0,9179,3,6,2,10,12,7,,0,0,1,0,0,0,0
"POINT (8.736620022000000 53.142592661000002)",Unfall 9189 (2016) Kat:3, Licht: 2,9189,3,3,5,12,17,4,,2,1,1,0,0,0,0
"POINT (8.816488798000000 53.116604236000001)",Unfall 9190 (2016) Kat:3, Licht: 0,9190,3,6,2,09,08,3,,0,0,1,0,0,1,0
"POINT (8.784820342000000 53.065144734999997)",Unfall 9192 (2016) Kat:2, Licht: 0,9192,2,7,3,06,13,6,,0,0,1,0,1,0,0
"POINT (8.781066308000000 53.069884858000002)",Unfall 9201 (2016) Kat:3, Licht: 1,9201,3,6,2,11,16,6,,1,0,1,0,0,0,0
"POINT (8.798137649999999 53.055919692000003)",Unfall 9222 (2016) Kat:3, Licht: 0,9222,3,2,5,10,17,6,,0,1,1,0,0,0,0
"POINT (8.794819858000000 53.095193533000000)",Unfall 9225 (2016) Kat:3, Licht: 0,9225,3,7,2,02,14,4,,0,0,1,0,0,1,0
"POINT (8.815460942000000 53.042127931000003)",Unfall 9244 (2016) Kat:3, Licht: 0,9244,3,3,5,10,16,3,,0,1,1,0,0,0,0
"POINT (8.852052053000000 53.026364665999999)",Unfall 9255 (2016) Kat:3, Licht: 2,9255,3,3,5,12,17,3,,2,0,1,0,0,1,0
"POINT (8.772249741000000 53.061771864999997)",Unfall 9256 (2016) Kat:3, Licht: 0,9256,3,3,5,08,14,4,,0,0,1,0,0,0,0
"POINT (8.892471847000000 53.038731599000002)",Unfall 9258 (2016) Kat:3, Licht: 0,9258,3,6,2,06,18,4,,0,0,1,0,0,1,1
"POINT (8.627060858000000 53.179771479000003)",Unfall 9268 (2016) Kat:2, Licht: 2,9268,2,1,8,11,21,2,,2,0,1,0,0,0,0
"POINT (8.802391231000000 53.053681277000003)",Unfall 9269 (2016) Kat:3, Licht: 0,9269,3,7,0,04,14,2,,0,1,0,0,0,1,0
"POINT (8.790843165000000 53.080526874999997)",Unfall 9271 (2016) Kat:3, Licht: 0,9271,3,6,2,01,12,7,,0,0,1,0,0,0,0
"POINT (8.782565226999999 53.066670027999997)",Unfall 9286 (2016) Kat:3, Licht: 0,9286,3,6,2,10,08,3,,0,0,1,0,0,0,1
"POINT (8.811207856999999 53.116823306999997)",Unfall 9288 (2016) Kat:3, Licht: 0,9288,3,6,2,07,12,4,,0,0,1,0,0,0,0
"POINT (8.727719499000001 53.151291567000001)",Unfall 9297 (2016) Kat:2, Licht: 0,9297,2,7,0,08,14,4,,0,0,0,0,1,0,0
"POINT (8.671632486000000 53.172251645000003)",Unfall 9298 (2016) Kat:3, Licht: 2,9298,3,6,3,05,00,7,,2,0,1,0,0,0,0
"POINT (8.841791188000000 53.040744189000002)",Unfall 9301 (2016) Kat:3, Licht: 0,9301,3,6,2,03,14,7,,0,0,1,0,0,0,0
"POINT (8.789435115000000 53.078647601999997)",Unfall 9309 (2016) Kat:3, Licht: 0,9309,3,6,3,12,14,6,,0,0,1,0,0,1,0
"POINT (8.857105684000000 53.113980411000000)",Unfall 9310 (2016) Kat:2, Licht: 0,9310,2,6,2,08,18,6,,0,0,1,0,0,0,0
"POINT (8.795659812000000 53.119611714999998)",Unfall 9312 (2016) Kat:3, Licht: 0,9312,3,1,9,05,13,3,,0,0,1,0,0,0,1
"POINT (8.712935859000000 53.179920054999997)",Unfall 9323 (2016) Kat:3, Licht: 1,9323,3,2,4,04,06,3,,1,0,1,0,0,0,0
"POINT (8.793120570999999 53.083103074999997)",Unfall 9325 (2016) Kat:2, Licht: 2,9325,2,6,2,01,18,3,,2,0,1,0,0,0,0
"POINT (8.796559902000000 53.099669364000000)",Unfall 9339 (2016) Kat:3, Licht: 0,9339,3,6,2,09,14,4,,0,0,1,0,0,0,0
"POINT (8.821677730999999 53.023694157000001)",Unfall 9341 (2016) Kat:3, Licht: 0,9341,3,6,2,07,20,2,,0,0,0,0,0,1,0
"POINT (8.903838451000000 53.084169215999999)",Unfall 9348 (2016) Kat:2, Licht: 0,9348,2,6,2,11,13,2,,0,0,1,0,0,1,0
"POINT (8.796616837000000 53.099823057000002)",Unfall 9349 (2016) Kat:3, Licht: 0,9349,3,6,2,08,15,3,,0,0,1,0,0,0,0
"POINT (8.861457858000000 53.030287411000003)",Unfall 9350 (2016) Kat:2, Licht: 0,9350,2,6,2,05,11,4,,0,0,0,0,0,1,1
"POINT (8.743334322000001 53.139333039999997)",Unfall 9352 (2016) Kat:3, Licht: 0,9352,3,1,8,02,15,3,,0,0,1,0,0,0,1
"POINT (8.831556730999999 53.044576208000002)",Unfall 9365 (2016) Kat:3, Licht: 0,9365,3,6,2,03,13,5,,0,0,1,0,0,0,0
"POINT (8.877009278999999 53.105961123000000)",Unfall 9367 (2016) Kat:3, Licht: 0,9367,3,1,8,01,12,1,,0,0,1,0,0,0,0
"POINT (8.900434021000001 53.086553756000001)",Unfall 9368 (2016) Kat:3, Licht: 0,9368,3,6,2,10,13,6,,0,0,1,0,0,0,0
"POINT (8.859266409000000 53.029201243000003)",Unfall 9382 (2016) Kat:3, Licht: 0,9382,3,6,2,04,08,4,,0,0,1,0,0,0,0
"POINT (8.841897967000000 53.040688887000002)",Unfall 9384 (2016) Kat:3, Licht: 0,9384,3,6,2,01,17,4,,0,0,1,0,0,0,0
"POINT (8.785654611000000 53.073351977999998)",Unfall 9397 (2016) Kat:3, Licht: 0,9397,3,6,3,09,09,5,,0,0,1,0,0,1,0
"POINT (8.713503045000000 53.176586250000000)",Unfall 9399 (2016) Kat:3, Licht: 1,9399,3,6,3,07,21,6,,1,0,1,0,0,0,0
"POINT (8.924315104000000 53.078907379999997)",Unfall 9407 (2016) Kat:3, Licht: 0,9407,3,6,2,11,16,5,,0,0,1,0,0,0,1
"POINT (8.789632158000000 53.078914462000000)",Unfall 9408 (2016) Kat:3, Licht: 0,9408,3,6,2,08,11,6,,0,0,1,0,0,1,0
"POINT (8.891778504000000 53.038669290999998)",Unfall 9409 (2016) Kat:3, Licht: 2,9409,3,6,2,05,00,7,,2,0,1,0,0,0,0
"POINT (8.910690733999999 53.082140852999999)",Unfall 9429 (2016) Kat:3, Licht: 0,9429,3,1,9,10,11,5,,0,0,1,0,0,0,0
"POINT (8.844977095000001 53.024512970000004)",Unfall 9440 (2016) Kat:3, Licht: 2,9440,3,6,2,12,18,6,,2,0,1,0,0,0,0
"POINT (8.722670122000000 53.158433965000000)",Unfall 9441 (2016) Kat:3, Licht: 0,9441,3,1,9,09,10,2,,0,0,1,0,0,0,0
"POINT (8.807833862000001 53.116944881999999)",Unfall 9443 (2016) Kat:3, Licht: 0,9443,3,6,2,06,07,3,,0,0,1,0,0,0,0
"POINT (8.737736180000001 53.078464588000003)",Unfall 9458 (2016) Kat:1, Licht: 0,9458,1,1,9,09,19,5,,0,0,0,0,1,0,0
"POINT (8.701275187000000 53.174510863000002)",Unfall 9470 (2016) Kat:2, Licht: 0,9470,2,7,9,11,09,2,,0,0,1,0,0,0,0
"POINT (8.810702006000000 53.112573998999999)",Unfall 9474 (2016) Kat:3, Licht: 1,9474,3,6,2,02,07,1,,1,0,1,0,0,0,0
"POINT (8.796560542000000 53.099670017000001)",Unfall 9492 (2016) Kat:3, Licht: 0,9492,3,6,3,10,14,2,,0,0,1,0,0,1,0
"POINT (8.872958454000001 53.034972031000002)",Unfall 9500 (2016) Kat:3, Licht: 2,9500,3,6,2,12,05,3,,2,0,1,0,0,0,0
"POINT (8.774126497999999 53.068020253999997)",Unfall 9501 (2016) Kat:3, Licht: 0,9501,3,1,9,08,15,2,,0,0,1,0,0,0,0
"POINT (8.850246072999999 53.025751532000001)",Unfall 9503 (2016) Kat:3, Licht: 0,9503,3,6,2,06,13,6,,0,0,1,0,0,0,0
"POINT (8.869140304000000 53.033387460000000)",Unfall 9514 (2016) Kat:2, Licht: 0,9514,2,6,2,04,15,6,,0,0,1,0,1,0,0
"POINT (8.887881349000001 53.038315417000000)",Unfall 9527 (2016) Kat:3, Licht: 0,9527,3,6,2,11,14,6,,0,0,1,0,0,0,0
"POINT (8.792154729000000 53.059863913999997)",Unfall 9528 (2016) Kat:3, Licht: 0,9528,3,3,5,04,13,6,,0,0,1,0,0,0,0
"POINT (8.849971832000000 53.025670777999999)",Unfall 9530 (2016) Kat:2, Licht: 2,9530,2,6,3,02,18,2,,2,0,1,0,0,0,0
"POINT (8.766189687000001 53.128776487000003)",Unfall 9546 (2016) Kat:2, Licht: 2,9546,2,6,3,10,22,3,,2,0,1,0,0,0,0
"POINT (8.818855027000000 53.047764866000001)",Unfall 9556 (2016) Kat:3, Licht: 0,9556,3,6,2,12,07,3,,0,0,1,0,0,0,0
"POINT (8.780965224999999 53.067748170999998)",Unfall 9557 (2016) Kat:3, Licht: 0,9557,3,3,3,08,09,2,,0,0,1,0,0,0,0
"POINT (8.770339217000000 53.061456127000000)",Unfall 9559 (2016) Kat:3, Licht: 0,9559,3,6,2,05,14,6,,0,0,1,0,0,0,0
"POINT (8.790698110999999 53.080332579999997)",Unfall 9562 (2016) Kat:3, Licht: 0,9562,3,6,3,03,14,5,,0,0,1,0,0,1,0
