WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (7.506065477000050 51.476140030000067)",Unfall 206595 (2020) Kat:3, Licht: 0,206595,3,4,0,05,16,5,0,0,0,1,1,0,0,0
"POINT (7.448112630000026 51.514382845000057)",Unfall 206601 (2020) Kat:3, Licht: 0,206601,3,3,5,05,13,5,0,0,1,1,0,0,0,0
"POINT (7.472389071000066 51.525169239000036)",Unfall 206610 (2020) Kat:3, Licht: 2,206610,3,1,1,05,22,6,0,2,0,1,0,0,0,0
"POINT (7.401577043000032 51.527075368000055)",Unfall 206611 (2020) Kat:3, Licht: 0,206611,3,6,3,05,16,4,0,0,1,1,0,0,0,0
"POINT (7.487518715000022 51.504767619000063)",Unfall 206618 (2020) Kat:3, Licht: 0,206618,3,3,5,05,17,4,0,0,0,1,0,1,0,0
"POINT (7.557835138000030 51.515088835000029)",Unfall 206651 (2020) Kat:3, Licht: 0,206651,3,1,1,05,13,6,0,0,0,1,0,1,0,0
"POINT (7.466214323000031 51.526716023000063)",Unfall 206718 (2020) Kat:3, Licht: 0,206718,3,3,5,05,10,6,0,0,1,1,0,0,0,0
"POINT (7.439567247000070 51.476274472000057)",Unfall 206807 (2020) Kat:3, Licht: 0,206807,3,7,0,05,10,4,0,0,0,1,1,0,0,0
"POINT (7.596168405000071 51.554342322000082)",Unfall 206809 (2020) Kat:3, Licht: 0,206809,3,7,7,05,06,4,0,0,0,0,0,1,0,0
"POINT (7.464073610000071 51.515470147000030)",Unfall 206811 (2020) Kat:3, Licht: 0,206811,3,2,5,05,13,4,0,0,1,1,0,0,0,0
"POINT (7.488241070000072 51.450300541000047)",Unfall 206888 (2020) Kat:3, Licht: 0,206888,3,3,0,05,07,3,0,0,1,1,0,0,0,0
"POINT (7.491839407000043 51.549933769000063)",Unfall 206890 (2020) Kat:3, Licht: 0,206890,3,7,9,05,07,3,0,0,0,0,0,0,0,1
"POINT (7.391518019000046 51.570860259000028)",Unfall 206909 (2020) Kat:2, Licht: 0,206909,2,7,1,05,16,5,0,0,0,1,0,0,0,1
"POINT (7.612835789000030 51.533481948000031)",Unfall 206921 (2020) Kat:3, Licht: 0,206921,3,6,4,05,14,5,0,0,0,1,0,0,0,0
"POINT (7.442975793000073 51.531464545000063)",Unfall 206928 (2020) Kat:3, Licht: 0,206928,3,6,2,05,10,5,0,0,0,1,0,0,0,0
"POINT (7.408601161000036 51.517516152000042)",Unfall 206954 (2020) Kat:3, Licht: 1,206954,3,7,8,05,20,2,0,1,0,1,0,1,0,0
"POINT (7.484772946000021 51.453576898000051)",Unfall 206956 (2020) Kat:3, Licht: 0,206956,3,5,8,05,17,2,0,0,0,1,0,0,0,0
"POINT (7.425808823000068 51.522938764000060)",Unfall 207043 (2020) Kat:3, Licht: 0,207043,3,6,8,05,15,1,0,0,0,1,0,0,0,0
"POINT (7.348332309000057 51.499081838000052)",Unfall 207071 (2020) Kat:3, Licht: 0,207071,3,7,1,05,14,2,0,0,0,1,0,0,0,0
"POINT (7.507189010000047 51.490282903000036)",Unfall 207092 (2020) Kat:3, Licht: 0,207092,3,2,5,05,16,1,0,0,1,0,0,0,0,1
"POINT (7.486235610000051 51.462643514000035)",Unfall 207100 (2020) Kat:2, Licht: 0,207100,2,1,1,05,13,3,0,0,0,1,0,0,0,0
"POINT (7.556067151000036 51.486664987000040)",Unfall 207158 (2020) Kat:2, Licht: 0,207158,2,1,4,05,08,2,0,0,0,1,0,0,0,0
"POINT (7.448798048000072 51.474206920000029)",Unfall 207194 (2020) Kat:3, Licht: 0,207194,3,1,0,05,12,1,0,0,1,0,0,0,0,0
"POINT (7.444296167000061 51.475619027000050)",Unfall 207203 (2020) Kat:3, Licht: 0,207203,3,3,5,05,14,3,0,0,1,1,0,0,0,0
"POINT (7.472969213000056 51.503353821000076)",Unfall 207252 (2020) Kat:3, Licht: 0,207252,3,1,0,05,13,3,0,0,1,0,0,0,0,0
"POINT (7.560924886000066 51.527903100000060)",Unfall 207309 (2020) Kat:3, Licht: 0,207309,3,3,5,05,14,2,0,0,1,1,0,0,0,0
"POINT (7.513564608000024 51.499060785000040)",Unfall 207323 (2020) Kat:2, Licht: 0,207323,2,1,0,05,15,7,0,0,1,0,0,0,0,0
"POINT (7.467163681000045 51.514363332000073)",Unfall 207324 (2020) Kat:3, Licht: 0,207324,3,1,0,05,11,7,0,0,0,0,0,1,0,0
"POINT (7.464892372000065 51.501158715000031)",Unfall 207356 (2020) Kat:3, Licht: 0,207356,3,2,6,05,19,2,0,0,0,1,1,0,0,0
"POINT (7.379140715000062 51.572116401000073)",Unfall 207412 (2020) Kat:3, Licht: 0,207412,3,2,5,05,16,2,0,0,0,1,0,1,0,0
"POINT (7.454102399000021 51.528192894000028)",Unfall 207415 (2020) Kat:3, Licht: 0,207415,3,3,5,05,17,6,1,0,0,1,0,0,0,0
"POINT (7.441995418000033 51.474080127000036)",Unfall 207451 (2020) Kat:3, Licht: 0,207451,3,1,0,05,14,4,0,0,1,0,0,0,0,0
"POINT (7.568275594000056 51.484688182000070)",Unfall 207455 (2020) Kat:3, Licht: 0,207455,3,6,4,05,05,4,0,0,0,1,0,0,0,0
"POINT (7.479416111000035 51.549904879000053)",Unfall 207458 (2020) Kat:3, Licht: 0,207458,3,3,5,05,07,4,0,0,0,1,0,0,0,1
"POINT (7.384839404000047 51.569614691000027)",Unfall 207460 (2020) Kat:3, Licht: 0,207460,3,2,0,05,17,2,0,0,1,1,0,0,0,0
"POINT (7.469758151000065 51.574335694000069)",Unfall 207494 (2020) Kat:3, Licht: 0,207494,3,1,9,05,20,5,0,0,1,0,0,0,0,0
"POINT (7.448798048000072 51.474206920000029)",Unfall 207567 (2020) Kat:3, Licht: 0,207567,3,2,6,05,12,5,0,0,0,1,1,0,0,0
"POINT (7.463019959000064 51.522653772000069)",Unfall 207576 (2020) Kat:2, Licht: 0,207576,2,6,2,05,19,3,0,0,0,1,0,1,0,0
"POINT (7.451053003000027 51.532394378000049)",Unfall 207581 (2020) Kat:3, Licht: 0,207581,3,6,3,05,19,3,0,0,0,1,0,0,0,0
"POINT (7.586090076000062 51.487784762000047)",Unfall 207604 (2020) Kat:3, Licht: 0,207604,3,1,4,05,13,4,0,0,0,1,0,0,0,1
"POINT (7.454514273000029 51.525915510000061)",Unfall 207757 (2020) Kat:3, Licht: 0,207757,3,4,6,05,18,4,0,0,0,1,1,0,0,0
"POINT (7.482809856000074 51.486071653000067)",Unfall 207818 (2020) Kat:2, Licht: 0,207818,2,6,2,05,20,1,0,0,0,0,0,1,0,0
"POINT (7.493569378000075 51.495471999000074)",Unfall 207844 (2020) Kat:2, Licht: 0,207844,2,6,0,05,17,6,0,0,1,0,1,0,0,0
"POINT (7.519732978000036 51.484669378000035)",Unfall 207846 (2020) Kat:3, Licht: 0,207846,3,6,2,05,20,6,0,0,0,1,0,0,0,0
"POINT (7.474808107000058 51.543832859000076)",Unfall 207847 (2020) Kat:3, Licht: 0,207847,3,4,0,05,17,6,0,0,0,1,1,0,0,0
"POINT (7.450968442000033 51.526469744000053)",Unfall 207849 (2020) Kat:3, Licht: 0,207849,3,7,6,05,10,6,0,0,0,1,1,0,0,0
"POINT (7.400104867000039 51.549063245000070)",Unfall 207856 (2020) Kat:3, Licht: 2,207856,3,1,9,05,22,6,0,2,0,0,0,1,0,0
"POINT (7.322130799000036 51.519564670000079)",Unfall 207937 (2020) Kat:3, Licht: 0,207937,3,2,1,05,13,7,0,0,1,1,0,0,0,0
"POINT (7.512831834000053 51.524740352000038)",Unfall 207938 (2020) Kat:3, Licht: 0,207938,3,6,2,05,13,7,0,0,0,1,0,0,0,0
"POINT (7.511124153000026 51.545206397000072)",Unfall 208041 (2020) Kat:3, Licht: 0,208041,3,6,1,06,18,2,0,0,0,1,0,1,0,0
"POINT (7.489504441000065 51.507496487000026)",Unfall 208064 (2020) Kat:3, Licht: 0,208064,3,7,0,06,17,5,1,0,0,0,0,1,0,0
"POINT (7.337830168000039 51.499363603000063)",Unfall 208140 (2020) Kat:3, Licht: 0,208140,3,3,5,06,16,4,0,0,0,1,0,0,0,0
"POINT (7.517232486000069 51.510421292000046)",Unfall 208156 (2020) Kat:3, Licht: 0,208156,3,2,0,06,16,3,0,0,0,1,0,1,0,0
"POINT (7.452832296000054 51.522894854000072)",Unfall 208162 (2020) Kat:3, Licht: 0,208162,3,3,5,06,15,3,0,0,1,1,0,0,0,0
"POINT (7.464239965000047 51.503859135000027)",Unfall 208165 (2020) Kat:3, Licht: 0,208165,3,5,0,06,19,3,0,0,1,1,0,0,0,0
"POINT (7.464845462000028 51.547290784000040)",Unfall 208169 (2020) Kat:3, Licht: 0,208169,3,4,7,06,09,5,0,0,0,1,1,0,0,0
"POINT (7.481753372000071 51.501411480000058)",Unfall 208195 (2020) Kat:3, Licht: 0,208195,3,7,0,06,16,4,0,0,1,1,0,0,0,0
"POINT (7.405884780000065 51.499591201000044)",Unfall 208275 (2020) Kat:3, Licht: 0,208275,3,2,5,06,10,5,0,0,1,1,0,0,0,0
"POINT (7.557141094000031 51.493235049000077)",Unfall 208297 (2020) Kat:3, Licht: 0,208297,3,4,6,06,11,4,0,0,0,1,1,0,0,0
"POINT (7.464831706000041 51.427683201000036)",Unfall 208314 (2020) Kat:3, Licht: 0,208314,3,6,2,06,18,2,0,0,0,1,0,0,0,0
"POINT (7.514955317000045 51.503722933000063)",Unfall 208315 (2020) Kat:3, Licht: 0,208315,3,3,5,06,13,2,0,0,1,1,0,0,0,0
"POINT (7.505548310000052 51.534132872000043)",Unfall 208316 (2020) Kat:2, Licht: 2,208316,2,6,4,06,23,2,1,2,1,1,0,0,0,0
"POINT (7.472121941000069 51.517358719000072)",Unfall 208317 (2020) Kat:3, Licht: 0,208317,3,2,0,06,10,2,0,0,1,1,0,0,0,0
"POINT (7.421121680000056 51.539709368000047)",Unfall 208330 (2020) Kat:3, Licht: 0,208330,3,1,0,06,14,3,0,0,1,0,0,0,0,0
"POINT (7.476675351000040 51.525061396000069)",Unfall 208332 (2020) Kat:3, Licht: 1,208332,3,3,5,06,21,3,1,1,1,1,0,0,0,0
"POINT (7.528418933000069 51.466929930000049)",Unfall 208375 (2020) Kat:2, Licht: 2,208375,2,7,0,06,23,1,0,2,0,0,0,1,0,0
"POINT (7.538500144000068 51.522721509000064)",Unfall 208552 (2020) Kat:3, Licht: 0,208552,3,6,2,06,05,6,0,0,1,1,0,0,0,0
"POINT (7.454599107000036 51.509580523000068)",Unfall 208553 (2020) Kat:3, Licht: 0,208553,3,4,1,06,14,6,1,0,1,1,1,0,0,0
"POINT (7.561961624000048 51.482231925000065)",Unfall 208565 (2020) Kat:3, Licht: 0,208565,3,5,9,06,10,6,0,0,0,1,0,0,0,0
"POINT (7.586118995000049 51.489002896000045)",Unfall 208618 (2020) Kat:3, Licht: 0,208618,3,7,6,06,16,7,0,0,0,1,1,0,0,0
"POINT (7.540856856000062 51.553369905000068)",Unfall 208710 (2020) Kat:2, Licht: 0,208710,2,7,1,06,09,5,1,0,0,1,0,0,0,0
"POINT (7.464342686000066 51.529329010000026)",Unfall 208721 (2020) Kat:3, Licht: 0,208721,3,6,2,06,11,5,0,0,1,1,0,0,0,0
"POINT (7.472850328000050 51.578281861000050)",Unfall 208725 (2020) Kat:3, Licht: 0,208725,3,3,5,06,13,6,0,0,0,1,0,1,0,0
"POINT (7.482702767000035 51.467437631000053)",Unfall 208727 (2020) Kat:2, Licht: 0,208727,2,2,1,06,11,7,0,0,0,1,0,0,0,0
"POINT (7.452319651000039 51.525379768000050)",Unfall 208733 (2020) Kat:3, Licht: 0,208733,3,6,2,06,04,1,0,0,0,1,0,0,0,0
"POINT (7.487608349000027 51.527984777000029)",Unfall 208763 (2020) Kat:2, Licht: 0,208763,2,1,1,06,07,5,0,0,0,1,0,1,0,0
"POINT (7.543052685000021 51.549312828000041)",Unfall 208823 (2020) Kat:3, Licht: 0,208823,3,7,0,06,14,1,1,0,0,1,1,0,0,0
"POINT (7.473990255000047 51.548436494000043)",Unfall 208890 (2020) Kat:2, Licht: 0,208890,2,1,0,06,15,4,0,0,1,0,0,0,0,0
"POINT (7.456438009000067 51.523182107000082)",Unfall 208893 (2020) Kat:3, Licht: 0,208893,3,1,0,06,08,4,0,0,0,1,0,0,0,0
"POINT (7.507331600000043 51.501784786000030)",Unfall 208984 (2020) Kat:3, Licht: 0,208984,3,3,0,06,17,2,0,0,1,1,0,0,0,0
"POINT (7.461624474000075 51.502676066000049)",Unfall 208990 (2020) Kat:3, Licht: 0,208990,3,3,5,06,18,2,0,0,0,1,0,0,0,0
"POINT (7.482702767000035 51.467437631000053)",Unfall 209025 (2020) Kat:2, Licht: 0,209025,2,3,1,06,13,3,1,0,0,1,0,0,0,1
"POINT (7.455898922000074 51.520472952000034)",Unfall 209027 (2020) Kat:3, Licht: 0,209027,3,5,1,06,17,3,1,0,1,1,0,0,0,0
"POINT (7.464969327000063 51.452794792000077)",Unfall 209116 (2020) Kat:3, Licht: 2,209116,3,1,8,06,00,6,0,2,0,1,0,0,0,0
"POINT (7.554058980000036 51.491219763000061)",Unfall 209119 (2020) Kat:3, Licht: 0,209119,3,6,2,06,10,6,0,0,0,1,0,0,0,1
"POINT (7.472944558000052 51.554383061000067)",Unfall 209120 (2020) Kat:3, Licht: 0,209120,3,4,6,06,18,6,0,0,0,1,1,0,0,0
"POINT (7.482209639000075 51.487546417000033)",Unfall 209122 (2020) Kat:3, Licht: 0,209122,3,3,5,06,15,6,0,0,0,1,0,0,0,1
"POINT (7.494943059000036 51.461251427000036)",Unfall 209137 (2020) Kat:3, Licht: 0,209137,3,3,5,06,08,2,1,0,0,1,0,0,0,0
"POINT (7.531098466000060 51.495384899000044)",Unfall 209182 (2020) Kat:3, Licht: 0,209182,3,5,1,06,13,1,0,0,0,1,0,0,0,0
"POINT (7.445442313000058 51.516288936000080)",Unfall 209237 (2020) Kat:2, Licht: 0,209237,2,3,4,06,17,1,0,0,1,1,0,0,0,0
"POINT (7.509525056000030 51.476000652000039)",Unfall 209296 (2020) Kat:3, Licht: 0,209296,3,3,5,06,12,2,0,0,1,1,0,0,0,0
"POINT (7.379226229000039 51.508930212000053)",Unfall 209335 (2020) Kat:3, Licht: 0,209335,3,3,5,06,18,2,0,0,1,1,0,0,0,0
"POINT (7.528584897000030 51.566764963000026)",Unfall 209342 (2020) Kat:3, Licht: 0,209342,3,3,5,06,12,1,0,0,1,1,0,0,0,0
"POINT (7.467630178000036 51.507386056000030)",Unfall 209356 (2020) Kat:2, Licht: 2,209356,2,3,5,06,23,5,0,2,1,1,0,0,0,0
"POINT (7.464203786000041 51.514709795000044)",Unfall 209382 (2020) Kat:3, Licht: 0,209382,3,4,6,06,10,5,0,0,1,0,1,0,0,0
"POINT (7.515021030000071 51.525258953000048)",Unfall 209461 (2020) Kat:3, Licht: 0,209461,3,2,4,06,14,4,0,0,1,1,0,0,0,0
"POINT (7.453847096000061 51.521511453000073)",Unfall 209464 (2020) Kat:3, Licht: 0,209464,3,1,0,06,15,4,0,0,1,0,0,0,0,0
"POINT (7.454178468000066 51.551425321000067)",Unfall 209466 (2020) Kat:3, Licht: 0,209466,3,4,6,06,16,4,0,0,0,1,1,0,0,0
"POINT (7.463604579000048 51.511973030000036)",Unfall 209468 (2020) Kat:3, Licht: 0,209468,3,7,0,06,09,4,0,0,0,1,1,0,0,0
"POINT (7.475109881000037 51.557561727000063)",Unfall 209593 (2020) Kat:3, Licht: 0,209593,3,6,3,06,16,3,0,0,0,1,0,1,0,0
"POINT (7.479376557000023 51.549916926000037)",Unfall 209596 (2020) Kat:3, Licht: 0,209596,3,3,5,06,08,3,0,0,0,1,0,0,0,0
"POINT (7.393522531000031 51.580694086000051)",Unfall 209598 (2020) Kat:3, Licht: 0,209598,3,2,1,06,13,3,0,0,0,1,0,0,0,0
"POINT (7.415766939000037 51.512584832000073)",Unfall 209599 (2020) Kat:3, Licht: 0,209599,3,1,0,06,20,3,0,0,0,0,0,1,0,0
"POINT (7.470637988000021 51.514990188000070)",Unfall 209607 (2020) Kat:3, Licht: 2,209607,3,3,5,06,03,7,1,2,0,1,0,0,0,1
"POINT (7.402912531000027 51.564633199000070)",Unfall 209669 (2020) Kat:3, Licht: 0,209669,3,2,5,06,06,2,0,0,1,1,0,0,0,0
"POINT (7.482756423000069 51.547248416000059)",Unfall 209705 (2020) Kat:3, Licht: 0,209705,3,1,0,06,18,6,0,0,1,0,0,0,0,0
"POINT (7.491619436000065 51.506624318000036)",Unfall 209735 (2020) Kat:3, Licht: 0,209735,3,6,4,06,10,6,0,0,0,1,0,0,0,0
"POINT (7.482031730000074 51.511604005000038)",Unfall 209748 (2020) Kat:3, Licht: 0,209748,3,3,5,06,13,6,0,0,1,1,0,0,0,0
"POINT (7.489851444000067 51.507082738000065)",Unfall 209761 (2020) Kat:3, Licht: 0,209761,3,3,5,06,17,7,0,0,0,1,0,0,0,1
"POINT (7.474350167000068 51.509115702000031)",Unfall 209776 (2020) Kat:3, Licht: 2,209776,3,5,1,06,00,1,0,2,0,1,0,0,0,0
"POINT (7.629460846000029 51.530480560000058)",Unfall 209799 (2020) Kat:3, Licht: 0,209799,3,6,2,06,09,7,0,0,0,0,0,1,1,0
"POINT (7.427845712000021 51.477137720000030)",Unfall 209862 (2020) Kat:2, Licht: 2,209862,2,1,0,07,00,6,0,2,1,0,0,0,0,0
"POINT (7.389031118000048 51.565769207000073)",Unfall 209927 (2020) Kat:3, Licht: 2,209927,3,1,1,07,22,5,1,2,0,1,0,0,0,0
"POINT (7.513682236000022 51.524966846000041)",Unfall 209929 (2020) Kat:3, Licht: 0,209929,3,6,2,07,13,5,0,0,0,1,0,0,0,0
"POINT (7.386689858000068 51.572915057000046)",Unfall 209963 (2020) Kat:3, Licht: 0,209963,3,1,5,07,13,6,0,0,1,1,0,0,0,0
"POINT (7.438122282000052 51.485114660000079)",Unfall 209971 (2020) Kat:3, Licht: 0,209971,3,3,5,06,15,3,0,0,0,1,0,0,0,0
"POINT (7.355879800000025 51.515816105000056)",Unfall 209977 (2020) Kat:3, Licht: 0,209977,3,4,6,06,16,3,0,0,0,1,1,0,0,0
"POINT (7.442951653000023 51.510929027000032)",Unfall 210015 (2020) Kat:3, Licht: 1,210015,3,1,0,07,05,6,0,1,1,0,0,0,0,0
"POINT (7.413153870000031 51.531470911000042)",Unfall 210036 (2020) Kat:3, Licht: 0,210036,3,4,0,07,10,4,1,0,0,1,1,0,0,0
"POINT (7.416150044000062 51.455178088000082)",Unfall 210144 (2020) Kat:3, Licht: 0,210144,3,2,5,07,11,3,0,0,1,1,0,0,0,0
"POINT (7.541608533000044 51.508044485000028)",Unfall 210185 (2020) Kat:3, Licht: 0,210185,3,7,0,07,15,2,0,0,0,1,0,0,0,0
"POINT (7.446439784000063 51.517020744000035)",Unfall 210191 (2020) Kat:3, Licht: 0,210191,3,3,5,07,20,2,1,0,0,1,0,0,0,0
"POINT (7.381936099000029 51.559592814000041)",Unfall 210192 (2020) Kat:3, Licht: 0,210192,3,3,5,07,18,3,0,0,1,1,0,0,0,0
"POINT (7.451376526000047 51.512845813000069)",Unfall 210194 (2020) Kat:3, Licht: 0,210194,3,6,6,07,09,2,0,0,0,0,1,0,0,1
"POINT (7.454660360000048 51.524717830000043)",Unfall 210210 (2020) Kat:3, Licht: 0,210210,3,7,5,07,07,4,1,0,0,1,0,0,0,0
"POINT (7.368816428000059 51.507878224000081)",Unfall 210245 (2020) Kat:3, Licht: 0,210245,3,6,2,07,11,3,0,0,0,1,0,1,0,0
"POINT (7.332706995000024 51.499587817000076)",Unfall 210314 (2020) Kat:2, Licht: 0,210314,2,7,0,07,12,4,1,0,0,1,1,0,0,0
"POINT (7.413477412000020 51.524202624000054)",Unfall 210346 (2020) Kat:3, Licht: 2,210346,3,7,0,07,22,3,0,2,1,1,0,0,0,0
"POINT (7.461554608000029 51.509186887000055)",Unfall 210357 (2020) Kat:3, Licht: 0,210357,3,1,0,07,14,1,1,0,1,0,0,0,0,0
"POINT (7.497317737000060 51.498810568000067)",Unfall 210368 (2020) Kat:3, Licht: 2,210368,3,1,9,07,01,1,1,2,0,1,0,0,0,0
"POINT (7.477654970000060 51.485250479000058)",Unfall 210372 (2020) Kat:3, Licht: 0,210372,3,3,5,07,18,6,0,0,1,1,0,0,0,0
"POINT (7.523724974000061 51.488720625000042)",Unfall 210384 (2020) Kat:3, Licht: 0,210384,3,7,3,07,16,1,0,0,1,0,0,0,0,0
"POINT (7.532201795000049 51.529398003000040)",Unfall 210410 (2020) Kat:3, Licht: 0,210410,3,3,5,07,08,2,0,0,0,1,0,0,0,1
"POINT (7.455096007000066 51.531594672000040)",Unfall 210489 (2020) Kat:3, Licht: 0,210489,3,7,0,07,15,1,0,0,1,0,1,0,0,0
"POINT (7.395533416000035 51.584603324000057)",Unfall 210624 (2020) Kat:3, Licht: 0,210624,3,7,8,07,18,6,0,0,0,1,0,0,0,0
"POINT (7.537280977000023 51.565733991000059)",Unfall 210724 (2020) Kat:3, Licht: 0,210724,3,2,5,07,13,3,0,0,1,1,0,0,0,0
"POINT (7.479508385000031 51.506470894000074)",Unfall 210850 (2020) Kat:2, Licht: 0,210850,2,4,6,07,10,7,0,0,1,0,1,0,0,0
"POINT (7.396670458000074 51.569144173000041)",Unfall 210857 (2020) Kat:3, Licht: 0,210857,3,3,5,07,14,4,0,0,1,1,0,0,0,0
"POINT (7.563885678000077 51.489831919000039)",Unfall 210860 (2020) Kat:3, Licht: 0,210860,3,1,0,07,14,4,0,0,1,0,0,0,0,0
"POINT (7.545335349000027 51.539640703000032)",Unfall 210864 (2020) Kat:3, Licht: 0,210864,3,7,6,07,14,4,0,0,0,1,1,0,0,0
"POINT (7.479429917000061 51.547180584000046)",Unfall 210868 (2020) Kat:3, Licht: 0,210868,3,2,5,07,16,4,0,0,1,1,0,0,0,0
"POINT (7.470675809000056 51.524407735000068)",Unfall 210894 (2020) Kat:2, Licht: 0,210894,2,4,6,07,16,1,0,0,0,1,1,0,0,0
"POINT (7.506543000000022 51.522574567000049)",Unfall 210957 (2020) Kat:3, Licht: 0,210957,3,2,4,07,16,2,0,0,1,1,0,0,0,0
"POINT (7.463482897000063 51.519597745000056)",Unfall 211024 (2020) Kat:3, Licht: 0,211024,3,3,0,07,14,3,0,0,1,1,0,0,0,0
"POINT (7.482497464000062 51.500780230000032)",Unfall 211112 (2020) Kat:3, Licht: 0,211112,3,3,5,07,17,2,0,0,0,1,0,0,0,0
"POINT (7.453560955000057 51.518643178000048)",Unfall 211140 (2020) Kat:3, Licht: 0,211140,3,3,1,07,20,1,0,0,1,0,0,0,0,1
"POINT (7.368280217000063 51.563860357000067)",Unfall 211181 (2020) Kat:3, Licht: 0,211181,3,6,1,07,15,1,0,0,0,1,0,0,0,0
"POINT (7.422526269000059 51.447281435000036)",Unfall 211307 (2020) Kat:2, Licht: 0,211307,2,1,8,07,14,2,1,0,1,0,0,0,0,0
"POINT (7.501221263000048 51.559264705000032)",Unfall 211326 (2020) Kat:3, Licht: 0,211326,3,6,2,07,16,2,0,0,0,1,0,0,0,0
"POINT (7.413299997000024 51.531171047000043)",Unfall 211352 (2020) Kat:3, Licht: 0,211352,3,6,6,07,15,6,0,0,0,1,1,0,0,0
"POINT (7.551196277000031 51.534568406000062)",Unfall 211356 (2020) Kat:3, Licht: 1,211356,3,6,3,07,05,6,0,1,1,1,0,0,0,0
"POINT (7.537735843000064 51.531616510000049)",Unfall 211358 (2020) Kat:3, Licht: 0,211358,3,1,0,07,15,6,0,0,0,1,0,1,0,0
"POINT (7.463218981000068 51.514938104000066)",Unfall 211359 (2020) Kat:3, Licht: 0,211359,3,3,6,07,20,6,0,0,0,0,1,0,0,1
"POINT (7.545143889000030 51.497905438000032)",Unfall 211371 (2020) Kat:3, Licht: 0,211371,3,6,0,07,09,5,0,0,1,1,0,0,0,0
"POINT (7.466604239000048 51.573014757000067)",Unfall 211373 (2020) Kat:3, Licht: 0,211373,3,3,5,07,10,5,0,0,0,1,0,0,0,0
"POINT (7.505973492000067 51.489353900000026)",Unfall 211375 (2020) Kat:3, Licht: 0,211375,3,5,1,07,14,5,0,0,1,1,0,0,0,0
"POINT (7.391612505000069 51.507983890000048)",Unfall 211465 (2020) Kat:3, Licht: 0,211465,3,3,5,07,09,6,0,0,0,1,0,0,0,0
"POINT (7.437491269000077 51.467733587000055)",Unfall 211482 (2020) Kat:3, Licht: 0,211482,3,4,6,07,10,5,0,0,0,1,1,0,0,0
"POINT (7.531849285000021 51.496941692000064)",Unfall 211515 (2020) Kat:3, Licht: 0,211515,3,1,0,07,19,6,0,0,0,0,0,1,0,0
"POINT (7.385811477000061 51.550816841000028)",Unfall 211590 (2020) Kat:3, Licht: 0,211590,3,2,4,07,15,4,0,0,0,1,0,0,0,0
"POINT (7.327051168000025 51.508967689000031)",Unfall 211591 (2020) Kat:3, Licht: 0,211591,3,3,5,07,21,5,0,0,0,1,0,0,0,0
"POINT (7.373115495000036 51.566699424000035)",Unfall 211615 (2020) Kat:3, Licht: 0,211615,3,7,5,07,12,4,0,0,1,1,0,0,0,0
"POINT (7.557016061000070 51.481487135000066)",Unfall 211624 (2020) Kat:3, Licht: 0,211624,3,4,6,07,17,6,0,0,0,0,1,0,0,1
"POINT (7.414502078000055 51.539132807000044)",Unfall 211653 (2020) Kat:3, Licht: 2,211653,3,1,0,07,22,3,0,2,0,0,0,1,0,0
"POINT (7.463873838000041 51.505683373000068)",Unfall 211659 (2020) Kat:3, Licht: 0,211659,3,5,0,07,09,3,0,0,1,1,0,0,0,0
"POINT (7.447860535000075 51.515302761000044)",Unfall 211661 (2020) Kat:2, Licht: 0,211661,2,1,0,07,17,3,0,0,1,0,0,0,0,0
"POINT (7.384049326000024 51.569373137000071)",Unfall 211673 (2020) Kat:3, Licht: 0,211673,3,6,2,07,12,4,0,0,0,1,0,1,0,0
"POINT (7.562176359000034 51.493838322000045)",Unfall 211675 (2020) Kat:3, Licht: 0,211675,3,7,0,07,10,4,0,0,0,0,0,1,0,0
"POINT (7.520982354000068 51.489111479000030)",Unfall 211791 (2020) Kat:3, Licht: 2,211791,3,1,8,08,00,2,0,2,0,1,0,0,0,0
"POINT (7.552375196000071 51.470096432000048)",Unfall 211792 (2020) Kat:3, Licht: 0,211792,3,7,0,08,16,7,0,0,0,1,1,0,0,0
"POINT (7.483298364000063 51.506626564000044)",Unfall 211793 (2020) Kat:3, Licht: 0,211793,3,1,0,08,19,2,0,0,1,0,0,0,0,1
"POINT (7.494827977000057 51.518128362000027)",Unfall 211810 (2020) Kat:3, Licht: 0,211810,3,3,0,08,17,3,0,0,1,0,0,0,0,1
"POINT (7.441195183000048 51.481686463000074)",Unfall 211824 (2020) Kat:3, Licht: 0,211824,3,2,0,08,17,3,0,0,1,1,0,0,0,0
"POINT (7.479325895000045 51.511663816000066)",Unfall 211833 (2020) Kat:3, Licht: 0,211833,3,3,5,08,09,3,0,0,1,1,0,0,0,0
"POINT (7.404094421000025 51.534689905000050)",Unfall 211870 (2020) Kat:3, Licht: 2,211870,3,7,6,08,00,1,0,2,0,1,1,0,0,0
"POINT (7.563823383000056 51.494157756000050)",Unfall 211976 (2020) Kat:3, Licht: 0,211976,3,6,4,08,10,6,0,0,0,1,0,1,0,0
"POINT (7.507562195000048 51.478498883000043)",Unfall 211992 (2020) Kat:3, Licht: 1,211992,3,3,5,08,21,5,0,1,1,1,0,0,0,0
