WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (8.461744076000000 49.504522371000000)",Unfall 28003 (2016) Kat:3, Licht: 0,28003,3,6,2,04,16,5,,0,0,1,0,0,0,0
"POINT (8.500164969000000 49.474321781999997)",Unfall 28215 (2016) Kat:3, Licht: 0,28215,3,6,2,04,14,7,,0,0,1,0,0,0,0
"POINT (8.541859197999999 49.454409910000003)",Unfall 28258 (2016) Kat:3, Licht: 0,28258,3,1,9,04,07,7,,0,0,1,0,0,0,0
"POINT (8.502670528000000 49.523308888999999)",Unfall 28312 (2016) Kat:2, Licht: 0,28312,2,3,5,04,08,3,,0,1,1,0,0,0,0
"POINT (8.512925945999999 49.449112151000001)",Unfall 28355 (2016) Kat:3, Licht: 0,28355,3,6,3,04,10,5,,0,0,1,0,0,1,0
"POINT (8.494056967000001 49.455688563000002)",Unfall 28420 (2016) Kat:3, Licht: 0,28420,3,7,6,04,07,4,,0,1,0,1,0,0,0
"POINT (8.459450822999999 49.482673280000000)",Unfall 28500 (2016) Kat:3, Licht: 0,28500,3,6,5,04,16,5,,0,1,0,0,0,0,0
"POINT (8.574475933000000 49.448298553000001)",Unfall 28556 (2016) Kat:3, Licht: 0,28556,3,6,2,04,08,5,,0,0,1,0,0,0,0
"POINT (8.470650227000000 49.481369682999997)",Unfall 28625 (2016) Kat:3, Licht: 0,28625,3,6,1,04,12,6,,0,0,1,0,0,0,0
"POINT (8.513835436999999 49.462132339999997)",Unfall 28638 (2016) Kat:3, Licht: 0,28638,3,1,3,04,17,5,,0,0,1,0,0,0,0
"POINT (8.485933693000000 49.466427721000002)",Unfall 28677 (2016) Kat:3, Licht: 1,28677,3,7,3,04,18,7,,1,0,1,0,0,0,1
"POINT (8.459200337000000 49.492280460000003)",Unfall 28732 (2016) Kat:2, Licht: 0,28732,2,6,3,04,10,3,,0,0,0,0,1,0,1
