WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (8.550911104000020 52.050862195000001)","Unfall 29239 (2022) Kat:3, Licht: 0","29239","3","3","5","03","10","7","","0","1","1","0","0"
"POINT (8.550748435000060 52.010929205000103)","Unfall 29373 (2022) Kat:3, Licht: 0","29373","3","2","5","03","07","3","","0","1","1","0","0"
"POINT (8.506344867000051 51.970593393000101)","Unfall 29399 (2022) Kat:3, Licht: 0","29399","3","3","5","02","11","1","","0","1","1","0","0"
"POINT (8.465564344000031 52.043694679000097)","Unfall 29444 (2022) Kat:2, Licht: 0","29444","2","2","5","02","17","3","","0","1","1","0","0"
"POINT (8.543638734000069 52.030644892000097)","Unfall 29600 (2022) Kat:2, Licht: 0","29600","2","3","5","02","12","1","","0","0","1","0","0"
"POINT (8.614228563000040 52.037229029000102)","Unfall 29606 (2022) Kat:3, Licht: 2","29606","3","3","5","03","21","5","","2","0","1","0","0"
"POINT (8.534593623000029 52.013538847000099)","Unfall 29679 (2022) Kat:3, Licht: 0","29679","3","1","2","02","13","6","","0","0","1","0","0"
"POINT (8.612318125000060 52.005633453000002)","Unfall 29707 (2022) Kat:3, Licht: 0","29707","3","2","5","02","14","5","","0","0","0","0","0"
"POINT (8.526795775000039 51.952985628000100)","Unfall 29710 (2022) Kat:2, Licht: 1","29710","2","3","0","03","18","5","","1","0","1","0","0"
"POINT (8.558669026000080 52.002769409999999)","Unfall 29780 (2022) Kat:2, Licht: 2","29780","2","4","6","02","19","3","","2","0","1","1","0"
"POINT (8.615294582000050 51.977876391999999)","Unfall 29846 (2022) Kat:2, Licht: 0","29846","2","6","2","03","14","3","","0","0","0","0","0"
"POINT (8.467390584000039 51.968901207999998)","Unfall 29879 (2022) Kat:2, Licht: 0","29879","2","6","0","03","15","6","","0","0","1","1","0"
"POINT (8.459098508000070 51.963227764000102)","Unfall 29909 (2022) Kat:3, Licht: 0","29909","3","4","6","03","16","4","","0","0","1","1","0"
"POINT (8.571389313000051 52.036394543000000)","Unfall 30032 (2022) Kat:3, Licht: 2","30032","3","2","5","03","21","2","","2","0","1","0","0"
"POINT (8.581492401000050 51.923879552000102)","Unfall 30061 (2022) Kat:2, Licht: 0","30061","2","4","6","03","14","4","","0","0","1","1","0"
"POINT (8.560048345000039 52.004235522000002)","Unfall 30119 (2022) Kat:2, Licht: 2","30119","2","7","6","03","18","3","","2","0","0","1","0"
"POINT (8.604201770000030 51.993723838000101)","Unfall 30170 (2022) Kat:3, Licht: 0","30170","3","7","0","03","14","7","","0","0","1","0","1"
"POINT (8.493556597000071 51.991863689000098)","Unfall 30209 (2022) Kat:3, Licht: 0","30209","3","2","4","03","15","3","","0","0","1","0","0"
"POINT (8.553545974000031 52.058040678000097)","Unfall 30412 (2022) Kat:3, Licht: 0","30412","3","3","5","03","15","6","","0","1","1","0","0"
"POINT (8.532085384000030 52.015672135999999)","Unfall 30481 (2022) Kat:3, Licht: 2","30481","3","4","6","03","20","4","","2","0","1","1","0"
"POINT (8.553132977000081 52.022147247000099)","Unfall 30483 (2022) Kat:3, Licht: 0","30483","3","3","5","03","16","2","","0","0","1","0","0"
"POINT (8.659487387000070 52.054053508000003)","Unfall 30523 (2022) Kat:3, Licht: 0","30523","3","2","4","03","13","7","","0","0","1","0","1"
"POINT (8.543074420000041 51.993089724000100)","Unfall 30563 (2022) Kat:3, Licht: 0","30563","3","6","4","03","16","4","","0","0","1","0","0"
"POINT (8.533077325000020 51.932242735000003)","Unfall 30605 (2022) Kat:2, Licht: 0","30605","2","6","2","03","08","4","","0","0","1","0","0"
"POINT (8.548658045000019 52.034665974000099)","Unfall 30640 (2022) Kat:3, Licht: 0","30640","3","3","5","03","16","5","","0","1","1","0","0"
"POINT (8.575365332000050 51.931600966000097)","Unfall 30671 (2022) Kat:3, Licht: 0","30671","3","6","8","03","11","4","","0","0","1","0","0"
"POINT (8.549635866000070 51.945988704000101)","Unfall 30684 (2022) Kat:3, Licht: 0","30684","3","6","2","03","13","2","","0","0","1","0","0"
"POINT (8.548786268000070 52.022291000000102)","Unfall 30784 (2022) Kat:3, Licht: 0","30784","3","7","2","03","16","5","","0","0","1","0","0"
"POINT (8.488226895000031 51.988313676000097)","Unfall 30786 (2022) Kat:3, Licht: 0","30786","3","7","2","03","10","6","","0","0","1","0","1"
"POINT (8.553203501000040 51.968661032000099)","Unfall 30893 (2022) Kat:3, Licht: 0","30893","3","6","4","03","15","7","","0","1","0","0","0"
"POINT (8.542820160000080 52.018144323000101)","Unfall 30979 (2022) Kat:3, Licht: 0","30979","3","3","5","03","08","5","","0","1","0","1","0"
"POINT (8.587870456000079 51.997654743000098)","Unfall 31004 (2022) Kat:3, Licht: 2","31004","3","2","4","03","21","3","","2","0","1","0","0"
"POINT (8.543087076000059 52.021407787000001)","Unfall 31011 (2022) Kat:3, Licht: 0","31011","3","6","1","03","16","5","","0","1","1","0","0"
"POINT (8.545807915000070 52.044372090000103)","Unfall 31154 (2022) Kat:3, Licht: 0","31154","3","2","6","04","09","2","","0","0","1","1","0"
"POINT (8.536578585000029 52.079280874000098)","Unfall 31159 (2022) Kat:3, Licht: 0","31159","3","2","5","04","08","2","","0","0","1","0","1"
"POINT (8.464175052000030 51.986626984000097)","Unfall 31200 (2022) Kat:3, Licht: 0","31200","3","1","9","04","07","3","","0","0","1","0","0"
"POINT (8.582799155000030 52.038531816000003)","Unfall 31207 (2022) Kat:3, Licht: 1","31207","3","3","5","04","18","5","","1","1","1","0","0"
"POINT (8.523981405000031 51.951896933000100)","Unfall 31311 (2022) Kat:3, Licht: 2","31311","3","2","6","04","22","4","","2","0","1","1","0"
"POINT (8.603491060000071 52.032637364000003)","Unfall 31323 (2022) Kat:3, Licht: 0","31323","3","2","5","03","15","5","","0","0","1","0","0"
"POINT (8.523351215000050 52.057663058999999)","Unfall 31368 (2022) Kat:2, Licht: 0","31368","2","6","0","04","16","5","","0","1","0","0","0"
"POINT (8.565444725000020 52.024227042000099)","Unfall 31377 (2022) Kat:2, Licht: 2","31377","2","2","6","04","21","5","","2","0","1","1","0"
"POINT (8.515279191000049 51.940828022000098)","Unfall 31476 (2022) Kat:3, Licht: 0","31476","3","1","8","04","16","2","","0","0","1","0","0"
"POINT (8.508587876000041 52.008665689000097)","Unfall 31583 (2022) Kat:2, Licht: 2","31583","2","6","3","04","01","6","","2","0","1","0","0"
"POINT (8.515133389000029 51.942262797000097)","Unfall 31606 (2022) Kat:3, Licht: 0","31606","3","6","2","04","10","6","","0","0","1","0","0"
"POINT (8.436539407000049 51.949963115000102)","Unfall 31816 (2022) Kat:3, Licht: 0","31816","3","1","9","04","17","2","","0","0","1","0","0"
"POINT (8.465260509000069 51.971062158999999)","Unfall 31818 (2022) Kat:3, Licht: 0","31818","3","6","2","03","16","1","","0","0","1","0","0"
"POINT (8.529935410000061 52.016351065999999)","Unfall 31871 (2022) Kat:3, Licht: 0","31871","3","3","5","03","18","1","","0","1","1","0","0"
"POINT (8.546217747000069 52.021322676000104)","Unfall 31881 (2022) Kat:3, Licht: 2","31881","3","2","5","04","05","4","","2","0","1","0","0"
"POINT (8.597996689000070 51.995909712000099)","Unfall 31938 (2022) Kat:3, Licht: 2","31938","3","2","4","04","20","3","","2","0","1","0","0"
"POINT (8.540832918000040 51.936652223000102)","Unfall 31998 (2022) Kat:3, Licht: 0","31998","3","1","8","04","08","6","","0","0","1","0","0"
"POINT (8.529301090000050 51.993159773999999)","Unfall 32014 (2022) Kat:2, Licht: 0","32014","2","7","8","04","10","7","","0","0","1","0","0"
"POINT (8.522032976000050 52.048201683999999)","Unfall 32031 (2022) Kat:2, Licht: 0","32031","2","1","0","04","17","5","","0","1","0","0","0"
"POINT (8.519475752000060 52.096569752999997)","Unfall 32138 (2022) Kat:3, Licht: 0","32138","3","1","2","04","15","2","","0","0","1","0","0"
"POINT (8.487811492000050 52.022907439000100)","Unfall 32156 (2022) Kat:3, Licht: 0","32156","3","3","5","04","18","3","","0","0","1","0","0"
"POINT (8.557489233000069 52.033438020000098)","Unfall 32201 (2022) Kat:3, Licht: 0","32201","3","6","2","03","13","7","","0","0","1","0","0"
"POINT (8.477436961000020 51.979826541000101)","Unfall 32216 (2022) Kat:3, Licht: 0","32216","3","7","6","03","15","3","","0","0","1","1","0"
"POINT (8.524201700000051 52.017637946999997)","Unfall 32217 (2022) Kat:3, Licht: 0","32217","3","3","0","04","09","2","","0","1","1","0","0"
"POINT (8.583095617000030 52.038520984999998)","Unfall 32290 (2022) Kat:2, Licht: 1","32290","2","1","1","03","06","3","","1","0","1","0","1"
"POINT (8.621400583000019 51.988699132000100)","Unfall 32327 (2022) Kat:3, Licht: 2","32327","3","3","5","03","22","1","","2","0","1","0","0"
"POINT (8.612481050000040 52.068027922000098)","Unfall 32337 (2022) Kat:3, Licht: 2","32337","3","2","2","03","22","2","","2","0","1","0","0"
"POINT (8.553079440000030 52.057035766000098)","Unfall 32431 (2022) Kat:3, Licht: 0","32431","3","2","5","04","12","4","","0","1","1","0","0"
"POINT (8.526252227000040 52.020213666000103)","Unfall 32547 (2022) Kat:3, Licht: 2","32547","3","7","9","03","06","4","","2","0","1","0","0"
"POINT (8.558577959000051 51.964842987000097)","Unfall 32633 (2022) Kat:3, Licht: 0","32633","3","1","1","04","18","6","","0","0","1","0","0"
"POINT (8.614878183000030 51.975115738000099)","Unfall 32686 (2022) Kat:3, Licht: 0","32686","3","7","0","04","15","6","","0","0","1","0","0"
"POINT (8.627591183000050 51.987130850000000)","Unfall 32767 (2022) Kat:2, Licht: 0","32767","2","3","5","04","18","1","","0","0","1","0","1"
"POINT (8.612318125000060 52.005633453000002)","Unfall 32817 (2022) Kat:2, Licht: 0","32817","2","7","2","04","14","1","","0","0","1","0","0"
"POINT (8.516986846000069 52.016496462000099)","Unfall 32836 (2022) Kat:3, Licht: 0","32836","3","3","5","05","07","2","","0","1","1","0","0"
"POINT (8.613841663000070 52.070228882000002)","Unfall 32880 (2022) Kat:3, Licht: 0","32880","3","6","2","05","15","7","","0","0","1","0","0"
"POINT (8.522731453000061 52.044401211000000)","Unfall 32967 (2022) Kat:3, Licht: 0","32967","3","6","2","05","12","6","","0","0","1","0","0"
"POINT (8.479077623000020 51.996879317000001)","Unfall 32968 (2022) Kat:3, Licht: 0","32968","3","2","4","05","16","4","","0","0","1","0","0"
"POINT (8.555641988000049 52.060948450000097)","Unfall 32982 (2022) Kat:3, Licht: 0","32982","3","2","5","05","07","5","","0","1","1","0","0"
"POINT (8.594051214000050 52.054060647000000)","Unfall 33068 (2022) Kat:3, Licht: 0","33068","3","6","1","04","17","5","","0","0","1","0","0"
"POINT (8.529853656000061 52.027912792000102)","Unfall 33140 (2022) Kat:3, Licht: 0","33140","3","6","2","04","10","4","","0","0","1","0","0"
"POINT (8.600955533000050 52.058743397999997)","Unfall 33248 (2022) Kat:3, Licht: 0","33248","3","3","5","04","13","6","","0","0","1","0","1"
"POINT (8.459898886000079 51.967233296000103)","Unfall 33265 (2022) Kat:3, Licht: 0","33265","3","3","5","05","14","3","","0","1","1","0","0"
"POINT (8.554910988000071 52.059543259000101)","Unfall 33368 (2022) Kat:3, Licht: 0","33368","3","2","5","04","17","4","","0","1","1","0","0"
"POINT (8.603491060000071 52.032637364000003)","Unfall 33414 (2022) Kat:3, Licht: 0","33414","3","2","5","05","10","4","","0","1","1","0","0"
"POINT (8.518988250000060 52.054139442000100)","Unfall 33585 (2022) Kat:3, Licht: 0","33585","3","1","8","04","14","6","","0","0","0","0","1"
"POINT (8.546020861000040 52.021280703000102)","Unfall 33588 (2022) Kat:2, Licht: 0","33588","2","2","5","05","13","5","","0","0","1","0","0"
"POINT (8.494042384000069 51.992355846000102)","Unfall 33590 (2022) Kat:3, Licht: 0","33590","3","2","4","04","14","2","","0","1","1","0","0"
"POINT (8.556457528000070 52.022250266000100)","Unfall 33622 (2022) Kat:3, Licht: 0","33622","3","6","1","04","18","3","","0","0","1","0","1"
"POINT (8.466464687000039 52.027332472000097)","Unfall 33892 (2022) Kat:2, Licht: 0","33892","2","5","4","04","14","1","","0","0","1","0","1"
"POINT (8.569849662000021 52.039366245000103)","Unfall 33900 (2022) Kat:3, Licht: 0","33900","3","7","2","05","17","7","","0","0","1","0","0"
"POINT (8.607234970000039 52.069447482000001)","Unfall 33901 (2022) Kat:3, Licht: 0","33901","3","5","6","05","12","5","","0","0","1","1","0"
"POINT (8.577104061000060 51.953312540000098)","Unfall 33961 (2022) Kat:3, Licht: 0","33961","3","3","5","04","14","3","","0","1","0","0","1"
"POINT (8.542820160000080 52.018144323000101)","Unfall 34203 (2022) Kat:2, Licht: 0","34203","2","2","0","04","16","3","","0","1","1","0","0"
"POINT (8.614228563000040 52.037229029000102)","Unfall 34244 (2022) Kat:2, Licht: 0","34244","2","1","0","04","09","4","","0","0","0","0","1"
"POINT (8.523463536000071 52.036329086000102)","Unfall 34278 (2022) Kat:2, Licht: 0","34278","2","7","4","04","14","7","","0","1","1","0","0"
"POINT (8.515977098000061 52.072151990000101)","Unfall 34291 (2022) Kat:2, Licht: 0","34291","2","7","0","04","08","4","","0","0","1","0","0"
"POINT (8.526976503000069 52.021576149000097)","Unfall 34339 (2022) Kat:3, Licht: 0","34339","3","5","0","05","08","4","","0","1","1","0","0"
"POINT (8.563823879000040 52.023643358000101)","Unfall 34368 (2022) Kat:3, Licht: 0","34368","3","6","2","04","16","4","","0","0","1","0","0"
"POINT (8.566144335000050 52.035271186000003)","Unfall 34398 (2022) Kat:3, Licht: 0","34398","3","6","1","04","12","1","","0","0","1","0","0"
"POINT (8.600531429000061 51.994605251000102)","Unfall 34412 (2022) Kat:3, Licht: 0","34412","3","2","5","04","19","3","","0","0","1","0","1"
"POINT (8.466217291000021 52.051594508000100)","Unfall 34472 (2022) Kat:3, Licht: 0","34472","3","6","4","04","15","4","","0","1","0","0","0"
"POINT (8.632934639000039 52.055750236000101)","Unfall 34508 (2022) Kat:3, Licht: 0","34508","3","3","0","04","16","6","","0","0","1","0","0"
"POINT (8.490173112000040 51.982339418000002)","Unfall 34523 (2022) Kat:3, Licht: 0","34523","3","6","2","04","12","1","","0","0","1","0","0"
"POINT (8.514911744000070 51.987758756000098)","Unfall 34617 (2022) Kat:2, Licht: 0","34617","2","2","3","04","08","6","","0","1","0","0","0"
"POINT (8.514024939000020 52.094334779000100)","Unfall 34618 (2022) Kat:3, Licht: 0","34618","3","3","5","04","15","4","","0","1","1","0","0"
"POINT (8.489793498000040 51.982423701000101)","Unfall 34777 (2022) Kat:3, Licht: 0","34777","3","7","9","04","12","6","","0","0","1","0","0"
"POINT (8.550440638000049 52.021862699000103)","Unfall 34916 (2022) Kat:3, Licht: 0","34916","3","3","5","04","09","4","","0","1","1","0","0"
"POINT (8.551433965000060 51.993376872000098)","Unfall 34947 (2022) Kat:3, Licht: 0","34947","3","7","2","05","19","2","","0","0","1","0","0"
"POINT (8.553363124000040 51.996788814000098)","Unfall 34957 (2022) Kat:3, Licht: 0","34957","3","3","5","05","16","3","","0","1","1","0","0"
"POINT (8.484439810000030 51.979690451000103)","Unfall 35035 (2022) Kat:3, Licht: 0","35035","3","6","0","05","17","5","","0","0","0","0","1"
"POINT (8.470280398000060 51.974628676000101)","Unfall 35069 (2022) Kat:3, Licht: 0","35069","3","3","5","05","06","3","","0","0","1","0","1"
"POINT (8.574242876000030 51.951527704999997)","Unfall 35093 (2022) Kat:3, Licht: 0","35093","3","6","1","05","09","3","","0","0","1","0","0"
"POINT (8.552786483000030 52.015834955999999)","Unfall 35095 (2022) Kat:3, Licht: 0","35095","3","3","5","05","17","2","","0","1","1","0","0"
"POINT (8.561880832000041 51.988472247000097)","Unfall 35096 (2022) Kat:2, Licht: 0","35096","2","1","9","05","14","3","","0","0","0","0","1"
"POINT (8.474951400000069 51.954075139000103)","Unfall 35121 (2022) Kat:3, Licht: 0","35121","3","6","2","05","07","3","","0","0","1","0","0"
"POINT (8.605380658000060 52.040813823000100)","Unfall 35131 (2022) Kat:3, Licht: 0","35131","3","3","5","05","07","3","","0","0","1","0","0"
"POINT (8.460523373000060 52.011816342000003)","Unfall 35135 (2022) Kat:3, Licht: 0","35135","3","7","5","05","18","1","","0","0","1","0","0"
"POINT (8.520217549000050 51.962034693000099)","Unfall 35192 (2022) Kat:3, Licht: 0","35192","3","2","3","05","17","4","","0","1","1","0","0"
"POINT (8.542256780000059 51.975024587000100)","Unfall 35212 (2022) Kat:3, Licht: 1","35212","3","7","3","05","20","5","","1","0","1","0","0"
"POINT (8.656960115000061 52.052823891999999)","Unfall 35322 (2022) Kat:3, Licht: 0","35322","3","7","3","05","12","3","","0","0","1","0","0"
"POINT (8.503875555000040 51.937652272999998)","Unfall 35349 (2022) Kat:3, Licht: 0","35349","3","3","5","05","16","7","","0","1","1","0","0"
"POINT (8.543638734000069 52.030644892000097)","Unfall 35360 (2022) Kat:3, Licht: 2","35360","3","2","4","05","23","3","","2","0","1","0","0"
"POINT (8.465564344000031 52.043694679000097)","Unfall 35395 (2022) Kat:2, Licht: 0","35395","2","2","4","05","17","6","","0","1","1","0","0"
"POINT (8.611989882000049 51.930497066000001)","Unfall 35435 (2022) Kat:3, Licht: 0","35435","3","1","0","05","15","3","","0","1","0","0","0"
"POINT (8.542616260000051 51.960265196000101)","Unfall 35544 (2022) Kat:2, Licht: 0","35544","2","3","5","05","13","7","","0","0","0","0","1"
"POINT (8.562692334000079 52.034469886000103)","Unfall 35572 (2022) Kat:3, Licht: 0","35572","3","3","5","05","11","3","","0","1","1","0","0"
"POINT (8.602243982000060 52.040459562000102)","Unfall 35597 (2022) Kat:3, Licht: 0","35597","3","3","5","05","15","7","","0","1","1","0","0"
"POINT (8.612318125000060 52.005633453000002)","Unfall 35847 (2022) Kat:3, Licht: 0","35847","3","3","5","05","08","3","","0","0","1","0","0"
"POINT (8.494659567000040 51.999631762000000)","Unfall 35887 (2022) Kat:2, Licht: 0","35887","2","6","2","05","11","3","","0","0","1","0","0"
"POINT (8.492160131000050 51.969206767999999)","Unfall 35890 (2022) Kat:2, Licht: 0","35890","2","1","8","05","11","2","","0","0","1","0","0"
"POINT (8.622328378000081 52.029922949000103)","Unfall 36114 (2022) Kat:2, Licht: 0","36114","2","6","2","05","10","5","","0","0","1","0","0"
"POINT (8.490105380000051 51.982269209000002)","Unfall 36134 (2022) Kat:3, Licht: 0","36134","3","6","2","06","16","5","","0","0","1","0","1"
"POINT (8.530701621000050 52.016249483000102)","Unfall 36223 (2022) Kat:2, Licht: 0","36223","2","6","3","05","20","4","","0","0","1","0","0"
"POINT (8.597990260000071 52.039652296000000)","Unfall 36566 (2022) Kat:3, Licht: 0","36566","3","2","5","06","13","4","","0","1","1","0","0"
"POINT (8.543638734000069 52.030644892000097)","Unfall 36576 (2022) Kat:3, Licht: 0","36576","3","6","1","05","07","6","","0","0","1","0","0"
"POINT (8.528649495000019 52.030005021000100)","Unfall 36610 (2022) Kat:3, Licht: 0","36610","3","6","2","05","09","2","","0","0","1","0","0"
"POINT (8.487649115000069 51.970848863000100)","Unfall 36623 (2022) Kat:3, Licht: 0","36623","3","6","1","06","16","4","","0","0","1","0","0"
"POINT (8.502172095000050 52.031343468000003)","Unfall 36645 (2022) Kat:3, Licht: 0","36645","3","3","5","05","13","3","","0","1","1","0","0"
"POINT (8.483957900000060 51.997340856000100)","Unfall 36689 (2022) Kat:3, Licht: 0","36689","3","3","0","05","16","2","","0","1","1","0","0"
"POINT (8.564698246000029 52.003067006999999)","Unfall 36700 (2022) Kat:3, Licht: 0","36700","3","3","5","05","10","7","","0","1","1","0","0"
"POINT (8.501378733000021 51.981927022000001)","Unfall 36784 (2022) Kat:3, Licht: 0","36784","3","3","5","05","15","1","","0","0","1","0","0"
"POINT (8.514024939000020 52.094334779000100)","Unfall 36802 (2022) Kat:3, Licht: 0","36802","3","3","5","05","09","2","","0","1","1","0","0"
"POINT (8.519486779000029 52.060673066000000)","Unfall 36819 (2022) Kat:2, Licht: 0","36819","2","3","5","05","14","4","","0","0","1","0","1"
"POINT (8.492148812000041 51.999058947999998)","Unfall 36897 (2022) Kat:2, Licht: 0","36897","2","7","3","05","15","4","","0","1","1","0","0"
"POINT (8.622237309000070 52.030077344000098)","Unfall 36899 (2022) Kat:3, Licht: 0","36899","3","3","0","05","18","1","","0","1","1","0","0"
"POINT (8.566795942000059 52.054568050000100)","Unfall 36925 (2022) Kat:3, Licht: 0","36925","3","3","5","06","17","5","","0","1","1","0","0"
"POINT (8.520506041000029 51.944071487000002)","Unfall 36937 (2022) Kat:2, Licht: 0","36937","2","1","9","05","16","7","","0","0","1","0","0"
"POINT (8.600955533000050 52.058743397999997)","Unfall 36969 (2022) Kat:3, Licht: 0","36969","3","6","2","06","19","4","","0","0","1","0","0"
"POINT (8.491071463000029 52.034495320000097)","Unfall 37015 (2022) Kat:3, Licht: 0","37015","3","6","4","05","15","2","","0","0","1","0","0"
"POINT (8.459763578000040 51.967136735000103)","Unfall 37045 (2022) Kat:3, Licht: 0","37045","3","2","5","06","16","4","","0","1","1","0","0"
"POINT (8.461044112000019 52.011650427000099)","Unfall 37107 (2022) Kat:2, Licht: 0","37107","2","1","0","05","13","1","","0","0","0","0","1"
"POINT (8.552094328000070 52.032878187000101)","Unfall 37133 (2022) Kat:3, Licht: 0","37133","3","7","6","05","07","1","","0","0","1","1","0"
"POINT (8.543829619000061 52.040682344000103)","Unfall 37182 (2022) Kat:3, Licht: 0","37182","3","6","2","05","19","3","","0","0","1","0","0"
"POINT (8.565660981000059 52.035163195000102)","Unfall 37240 (2022) Kat:3, Licht: 0","37240","3","7","2","06","15","4","","0","0","1","0","0"
"POINT (8.554067950000050 52.022185041000100)","Unfall 37249 (2022) Kat:2, Licht: 0","37249","2","6","3","05","13","2","","0","0","1","0","0"
"POINT (8.519679544000040 51.943771687999998)","Unfall 37384 (2022) Kat:2, Licht: 0","37384","2","6","2","05","16","1","","0","0","1","0","0"
"POINT (8.507981140000030 52.102820835999999)","Unfall 37506 (2022) Kat:3, Licht: 0","37506","3","6","2","05","13","5","","0","0","1","0","0"
"POINT (8.456994297000049 51.975438699000101)","Unfall 37510 (2022) Kat:3, Licht: 0","37510","3","2","5","05","19","3","","0","0","1","0","0"
"POINT (8.597809612000050 52.016797494000102)","Unfall 37519 (2022) Kat:3, Licht: 0","37519","3","6","0","05","12","4","","0","0","0","0","1"
"POINT (8.480867752000050 51.975032358000099)","Unfall 37648 (2022) Kat:3, Licht: 0","37648","3","6","9","05","07","4","","0","0","1","0","1"
"POINT (8.477138168000071 51.979605354000100)","Unfall 37653 (2022) Kat:3, Licht: 0","37653","3","3","5","05","17","6","","0","0","1","0","0"
"POINT (8.554678256000050 52.036085403000101)","Unfall 37699 (2022) Kat:3, Licht: 0","37699","3","6","2","05","07","5","","0","0","1","0","0"
"POINT (8.543389002000030 52.036034868000101)","Unfall 37705 (2022) Kat:3, Licht: 0","37705","3","4","6","05","13","7","","0","0","1","1","0"
"POINT (8.547741606000050 52.027780902000103)","Unfall 37792 (2022) Kat:3, Licht: 0","37792","3","1","9","05","06","1","","0","0","1","0","0"
"POINT (8.525191218000030 52.017168432000098)","Unfall 38019 (2022) Kat:2, Licht: 0","38019","2","1","0","06","14","3","","0","0","0","0","1"
"POINT (8.518644975000029 51.971131208000003)","Unfall 38037 (2022) Kat:3, Licht: 0","38037","3","1","0","06","08","4","","0","0","0","0","1"
"POINT (8.526837629000060 52.091845469000098)","Unfall 38123 (2022) Kat:3, Licht: 0","38123","3","7","6","06","18","2","","0","0","0","1","0"
"POINT (8.522989187000061 52.041109472000102)","Unfall 38141 (2022) Kat:3, Licht: 0","38141","3","6","4","06","15","4","","0","1","0","0","0"
"POINT (8.532047713000050 51.955394371000096)","Unfall 38218 (2022) Kat:3, Licht: 0","38218","3","2","5","06","11","2","","0","0","1","0","1"
"POINT (8.583148755000019 51.921129729000000)","Unfall 38234 (2022) Kat:3, Licht: 0","38234","3","3","5","06","13","5","","0","1","0","0","0"
"POINT (8.546075779000031 51.932518907000002)","Unfall 38242 (2022) Kat:2, Licht: 0","38242","2","6","0","06","09","3","","0","1","1","0","0"
"POINT (8.509353284000040 51.981015807000098)","Unfall 38278 (2022) Kat:3, Licht: 0","38278","3","1","4","06","16","7","","0","0","1","0","0"
"POINT (8.545999866000050 52.007453798000000)","Unfall 38321 (2022) Kat:2, Licht: 0","38321","2","3","5","06","20","4","","0","1","1","0","0"
"POINT (8.564511283000060 52.003220257000102)","Unfall 38571 (2022) Kat:3, Licht: 0","38571","3","6","6","06","15","5","","0","1","1","1","0"
"POINT (8.490514314000050 51.982633837999998)","Unfall 38594 (2022) Kat:2, Licht: 0","38594","2","7","5","06","13","3","","0","0","1","0","0"
"POINT (8.561622122000070 52.022870787000002)","Unfall 38599 (2022) Kat:3, Licht: 0","38599","3","3","5","06","12","4","","0","1","1","0","0"
"POINT (8.564393118000050 52.084315336000003)","Unfall 38645 (2022) Kat:3, Licht: 0","38645","3","1","8","06","12","1","","0","0","0","0","1"
"POINT (8.540797327000060 51.936680336999999)","Unfall 38660 (2022) Kat:2, Licht: 0","38660","2","1","4","06","14","6","","0","0","1","0","0"
"POINT (8.557569637000030 52.022353429000098)","Unfall 38678 (2022) Kat:3, Licht: 0","38678","3","5","1","06","07","5","","0","0","1","0","0"
"POINT (8.542732661000059 52.016435478000098)","Unfall 38728 (2022) Kat:3, Licht: 0","38728","3","2","0","06","10","5","","0","1","1","0","0"
"POINT (8.509316020000030 51.978811764000099)","Unfall 38751 (2022) Kat:3, Licht: 2","38751","3","7","0","06","22","4","","2","0","0","1","0"
"POINT (8.585719802000030 52.049322465000003)","Unfall 38802 (2022) Kat:3, Licht: 0","38802","3","1","8","06","13","5","","0","1","0","0","0"
"POINT (8.635434896000049 52.012444451000100)","Unfall 38833 (2022) Kat:3, Licht: 0","38833","3","3","5","06","18","7","","0","1","1","0","0"
"POINT (8.477696440000051 52.056383127000103)","Unfall 38907 (2022) Kat:3, Licht: 0","38907","3","2","5","06","14","6","","0","1","1","0","0"
"POINT (8.542188620000051 51.975084622000097)","Unfall 38936 (2022) Kat:3, Licht: 0","38936","3","6","1","06","10","6","","0","0","1","0","0"
"POINT (8.502052328000049 51.981706872000103)","Unfall 38990 (2022) Kat:2, Licht: 0","38990","2","1","8","06","09","5","","0","1","1","0","0"
"POINT (8.558184121000069 52.001631066000101)","Unfall 39075 (2022) Kat:3, Licht: 0","39075","3","2","5","06","16","4","","0","0","1","0","1"
"POINT (8.512427086000059 51.985899428000003)","Unfall 39124 (2022) Kat:2, Licht: 0","39124","2","3","5","06","10","2","","0","1","1","0","0"
"POINT (8.577069485000040 52.028669636000103)","Unfall 39168 (2022) Kat:2, Licht: 0","39168","2","2","4","06","16","4","","0","0","1","0","0"
"POINT (8.553255043000039 51.947291829000100)","Unfall 39187 (2022) Kat:3, Licht: 0","39187","3","6","2","06","16","7","","0","0","1","0","0"
"POINT (8.548159801000050 52.025299087000100)","Unfall 39189 (2022) Kat:3, Licht: 0","39189","3","2","0","06","16","5","","0","1","1","0","0"
"POINT (8.572404241000070 52.040611286000100)","Unfall 39197 (2022) Kat:3, Licht: 0","39197","3","3","5","06","13","6","","0","1","1","0","0"
"POINT (8.558939405000050 51.964402946000099)","Unfall 39212 (2022) Kat:3, Licht: 0","39212","3","2","5","06","07","3","","0","1","1","0","0"
"POINT (8.529290185000040 52.097862183000103)","Unfall 39397 (2022) Kat:2, Licht: 0","39397","2","7","0","06","16","6","","0","1","0","0","0"
