WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (13.755662000999999 51.076753246000003)",Unfall 44828 (2016) Kat:2, Licht: 0,44828,2,1,0,03,13,1,,0,1,0,0,0,0,0
"POINT (13.741365810000000 51.045934449999997)",Unfall 44838 (2016) Kat:3, Licht: 1,44838,3,3,5,03,17,6,,1,0,1,0,0,0,0
"POINT (13.791796767999999 51.125543503000003)",Unfall 44861 (2016) Kat:3, Licht: 0,44861,3,3,5,03,07,3,,0,0,0,0,0,0,1
"POINT (13.689895593999999 51.084016980000001)",Unfall 44866 (2016) Kat:3, Licht: 0,44866,3,6,3,03,07,2,,0,0,1,0,0,0,0
"POINT (13.740235343000000 51.064807336999998)",Unfall 44878 (2016) Kat:3, Licht: 0,44878,3,6,2,03,10,3,,0,0,1,0,0,1,1
"POINT (13.740077078000001 51.063743697000000)",Unfall 44912 (2016) Kat:3, Licht: 0,44912,3,6,2,03,12,6,,0,0,1,0,0,0,0
"POINT (13.746932896000001 51.063716311999997)",Unfall 44914 (2016) Kat:3, Licht: 0,44914,3,6,2,03,09,6,,0,0,1,0,0,0,0
"POINT (13.776568452999999 51.067472115000001)",Unfall 44922 (2016) Kat:3, Licht: 0,44922,3,6,2,02,07,2,,0,0,1,0,0,0,1
"POINT (13.640017647000001 51.086827489999997)",Unfall 44930 (2016) Kat:3, Licht: 0,44930,3,6,2,02,14,4,,0,0,1,0,0,0,0
"POINT (13.679273417999999 51.034927072999999)",Unfall 44939 (2016) Kat:3, Licht: 0,44939,3,1,0,03,07,5,,0,1,0,0,0,0,0
"POINT (13.782601773000000 51.067027498999998)",Unfall 44952 (2016) Kat:3, Licht: 0,44952,3,3,5,03,14,6,,0,1,1,0,0,0,0
"POINT (13.704503590000000 51.040065413000001)",Unfall 44963 (2016) Kat:3, Licht: 1,44963,3,1,8,03,06,5,,1,1,0,0,0,0,0
"POINT (13.743110686000000 51.124877044999998)",Unfall 44969 (2016) Kat:2, Licht: 0,44969,2,3,5,03,17,4,,0,0,1,0,0,0,0
"POINT (13.793621442999999 51.001771482999999)",Unfall 44981 (2016) Kat:3, Licht: 0,44981,3,6,2,02,10,6,,0,0,1,0,0,0,0
"POINT (13.707413911000000 51.099537005999998)",Unfall 44984 (2016) Kat:3, Licht: 2,44984,3,1,2,03,22,5,,2,0,1,0,0,0,0
"POINT (13.653507459000000 51.071722735999998)",Unfall 45022 (2016) Kat:3, Licht: 2,45022,3,6,2,03,20,7,,2,0,1,0,0,0,1
"POINT (13.768571937000001 51.065910129999999)",Unfall 45036 (2016) Kat:3, Licht: 2,45036,3,6,2,03,22,6,,2,1,1,0,0,0,0
"POINT (13.709941396000000 51.100146645000002)",Unfall 45062 (2016) Kat:3, Licht: 0,45062,3,1,3,02,16,1,,0,0,1,0,0,0,0
