WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (9.732264029000021 52.376664964000042)",Unfall 131601 (2017) Kat:3,131601,3,3,5,06,13,2,0,,1,1,0,0
"POINT (9.712736917000029 52.368968858000073)",Unfall 131613 (2017) Kat:3,131613,3,3,5,06,14,1,0,,1,1,0,0
"POINT (9.763035890000026 52.336700885000027)",Unfall 131614 (2017) Kat:3,131614,3,2,4,06,17,1,0,,1,1,0,0
"POINT (9.670543984000062 52.340435129000070)",Unfall 131615 (2017) Kat:3,131615,3,5,1,06,12,1,0,,1,1,0,0
"POINT (9.739329686000076 52.429919586000040)",Unfall 131616 (2017) Kat:3,131616,3,3,5,06,18,1,1,,0,1,0,0
"POINT (9.748038308000048 52.433891550000055)",Unfall 131617 (2017) Kat:3,131617,3,3,5,06,09,1,1,,0,1,0,0
"POINT (9.648965629000031 52.439467170000057)",Unfall 131618 (2017) Kat:3,131618,3,7,8,06,06,1,0,,0,1,0,0
"POINT (9.727751939000029 52.373966671000062)",Unfall 131619 (2017) Kat:3,131619,3,7,0,06,10,1,1,,1,1,0,0
"POINT (9.718140531000074 52.414661654000042)",Unfall 131624 (2017) Kat:3,131624,3,5,1,07,18,1,0,,1,0,0,0
"POINT (9.724426275000042 52.345840732000056)",Unfall 131631 (2017) Kat:3,131631,3,5,1,07,16,7,0,,0,1,0,0
"POINT (9.807526168000038 52.379123196000080)",Unfall 131632 (2017) Kat:3,131632,3,7,0,07,20,7,0,,1,0,0,0
"POINT (9.781576858000051 52.414983595000081)",Unfall 131633 (2017) Kat:3,131633,3,7,0,07,10,7,0,,0,0,0,0
"POINT (9.745680874000072 52.372873248000076)",Unfall 131649 (2017) Kat:3,131649,3,7,0,07,11,6,0,,0,1,0,0
"POINT (9.416493206000041 52.322515052000028)",Unfall 131650 (2017) Kat:3,131650,3,1,0,07,18,6,1,,0,0,0,1
"POINT (10.018681621000042 52.453821418000075)",Unfall 131651 (2017) Kat:3,131651,3,6,2,07,18,6,0,,1,0,0,0
"POINT (9.739072164000049 52.382535303000054)",Unfall 131652 (2017) Kat:3,131652,3,3,5,07,22,6,0,,0,1,0,0
"POINT (9.753300823000075 52.369771184000058)",Unfall 131674 (2017) Kat:3,131674,3,5,1,07,11,5,0,,0,1,0,0
"POINT (9.721950166000056 52.387160547000065)",Unfall 131675 (2017) Kat:3,131675,3,3,5,07,16,5,0,,1,1,0,0
"POINT (9.753669266000031 52.390423321000071)",Unfall 131676 (2017) Kat:3,131676,3,6,4,07,22,5,0,,0,1,0,0
"POINT (9.425165067000023 52.433292989000051)",Unfall 131677 (2017) Kat:3,131677,3,1,0,07,15,5,0,,1,0,0,0
"POINT (9.425051995000047 52.424492866000037)",Unfall 131678 (2017) Kat:3,131678,3,3,5,07,10,5,0,,0,1,0,1
"POINT (9.719922564000058 52.391638958000044)",Unfall 131679 (2017) Kat:3,131679,3,3,5,07,15,5,0,,1,1,0,0
"POINT (9.739190488000077 52.373783123000067)",Unfall 131680 (2017) Kat:3,131680,3,7,0,07,12,5,0,,1,0,0,0
"POINT (9.716775441000038 52.337246825000079)",Unfall 131696 (2017) Kat:3,131696,3,2,5,07,15,4,1,,1,1,0,0
"POINT (9.804182330000060 52.378956063000032)",Unfall 131697 (2017) Kat:3,131697,3,3,5,07,16,4,1,,0,1,0,0
"POINT (9.817886250000072 52.355589067000039)",Unfall 131698 (2017) Kat:3,131698,3,5,1,07,15,4,1,,0,1,0,0
"POINT (9.827987938000035 52.426975569000035)",Unfall 131699 (2017) Kat:3,131699,3,2,6,07,11,4,1,,0,1,1,0
"POINT (9.735286709000036 52.391464867000082)",Unfall 131700 (2017) Kat:3,131700,3,3,5,07,15,4,1,,0,1,0,1
"POINT (9.750585589000025 52.375893651000069)",Unfall 131701 (2017) Kat:3,131701,3,6,2,07,11,4,1,,0,1,0,0
"POINT (9.689730364000070 52.364706353000031)",Unfall 131702 (2017) Kat:2,131702,2,3,5,07,10,4,1,,1,1,0,0
"POINT (9.717901188000042 52.331285080000043)",Unfall 131713 (2017) Kat:3,131713,3,6,4,07,18,3,0,,0,1,0,0
"POINT (9.746237831000030 52.354328448000047)",Unfall 131714 (2017) Kat:3,131714,3,2,5,07,16,3,0,,1,1,0,0
"POINT (9.819377169000063 52.429289335000078)",Unfall 131715 (2017) Kat:3,131715,3,3,5,07,09,3,0,,1,1,0,0
"POINT (9.673603517000061 52.365297424000062)",Unfall 131742 (2017) Kat:3,131742,3,6,2,07,15,2,1,,0,1,0,0
"POINT (9.806982493000021 52.388744532000032)",Unfall 131743 (2017) Kat:3,131743,3,6,2,07,14,2,1,,0,1,0,0
"POINT (9.444865629000049 52.427888291000045)",Unfall 131744 (2017) Kat:3,131744,3,3,5,07,17,2,1,,0,1,0,0
"POINT (9.980879931000061 52.388018517000035)",Unfall 131745 (2017) Kat:3,131745,3,7,0,07,08,2,1,,1,0,0,0
"POINT (9.750216947000070 52.363847486000054)",Unfall 131746 (2017) Kat:3,131746,3,7,0,07,18,2,0,,1,0,0,0
"POINT (9.717619960000036 52.356480844000032)",Unfall 131747 (2017) Kat:2,131747,2,1,0,07,14,2,1,,1,0,0,0
"POINT (9.702073586000040 52.329055021000045)",Unfall 131768 (2017) Kat:3,131768,3,1,0,07,11,1,0,,1,0,0,0
"POINT (9.721082440000032 52.390488657000049)",Unfall 131769 (2017) Kat:3,131769,3,1,0,07,14,1,0,,1,0,0,0
"POINT (10.115628054000069 52.477289657000028)",Unfall 131770 (2017) Kat:3,131770,3,7,7,07,00,1,0,,1,0,0,0
"POINT (9.815857529000027 52.289251189000026)",Unfall 131771 (2017) Kat:2,131771,2,3,5,07,19,1,0,,0,1,0,0
"POINT (9.381437642000037 52.459558449000042)",Unfall 131772 (2017) Kat:2,131772,2,7,0,07,15,1,0,,0,0,0,1
"POINT (9.729677663000075 52.355539089000047)",Unfall 131773 (2017) Kat:2,131773,2,3,5,07,14,1,0,,1,1,0,0
"POINT (9.856190787000060 52.397438663000059)",Unfall 131783 (2017) Kat:3,131783,3,6,4,07,12,7,0,,0,1,0,1
"POINT (9.821679670000037 52.334996625000031)",Unfall 131784 (2017) Kat:3,131784,3,6,4,07,13,7,0,,1,0,0,0
"POINT (9.762944729000026 52.410286465000070)",Unfall 131785 (2017) Kat:3,131785,3,2,5,07,18,7,0,,1,1,0,0
"POINT (9.740381481000043 52.361436340000068)",Unfall 131814 (2017) Kat:3,131814,3,7,0,07,11,6,0,,1,0,0,0
"POINT (9.818387889000064 52.299988443000075)",Unfall 131815 (2017) Kat:3,131815,3,6,2,07,12,6,0,,0,1,0,0
"POINT (9.744502635000060 52.391081646000032)",Unfall 131816 (2017) Kat:3,131816,3,7,8,07,15,6,0,,0,1,0,0
"POINT (9.732148595000069 52.371114282000065)",Unfall 131817 (2017) Kat:3,131817,3,5,0,07,11,6,0,,1,1,0,0
"POINT (9.479189211000062 52.462702804000060)",Unfall 131818 (2017) Kat:3,131818,3,6,6,07,19,6,0,,0,1,1,0
"POINT (9.742125996000027 52.449995939000075)",Unfall 131819 (2017) Kat:3,131819,3,6,2,07,18,6,0,,0,1,0,0
"POINT (9.754745109000055 52.434839944000032)",Unfall 131820 (2017) Kat:3,131820,3,3,5,07,04,6,0,,0,1,0,1
"POINT (9.744031711000048 52.372240082000076)",Unfall 131821 (2017) Kat:3,131821,3,7,0,07,17,6,0,,1,0,0,0
"POINT (9.761129276000077 52.365849768000032)",Unfall 131845 (2017) Kat:3,131845,3,3,5,07,13,5,0,,1,1,0,0
"POINT (9.738339318000044 52.381663589000027)",Unfall 131846 (2017) Kat:3,131846,3,6,2,07,15,5,0,,0,1,0,0
"POINT (9.739997102000075 52.397572297000067)",Unfall 131869 (2017) Kat:3,131869,3,3,5,07,12,4,0,,1,1,0,0
"POINT (9.742215764000036 52.437550443000077)",Unfall 131870 (2017) Kat:3,131870,3,2,2,07,10,4,0,,0,1,0,0
"POINT (9.600609287000054 52.446544787000050)",Unfall 131871 (2017) Kat:2,131871,2,7,8,07,12,4,0,,0,1,0,0
"POINT (9.728385290000063 52.374305272000072)",Unfall 131901 (2017) Kat:3,131901,3,1,0,07,17,5,0,,1,0,0,0
"POINT (9.964530723000053 52.391366289000075)",Unfall 131902 (2017) Kat:3,131902,3,6,4,07,18,5,0,,0,1,0,0
"POINT (9.976157808000039 52.377064821000033)",Unfall 131903 (2017) Kat:3,131903,3,7,5,07,16,5,0,,1,1,0,0
"POINT (9.734779136000043 52.480662519000077)",Unfall 131904 (2017) Kat:2,131904,2,3,5,07,09,5,0,,1,1,0,0
"POINT (9.763852265000026 52.398023256000045)",Unfall 131905 (2017) Kat:3,131905,3,2,5,07,09,5,0,,1,0,0,0
"POINT (9.728312677000076 52.358974482000065)",Unfall 131906 (2017) Kat:3,131906,3,3,5,07,08,5,1,,1,0,0,0
"POINT (9.728214361000028 52.374114252000027)",Unfall 131935 (2017) Kat:3,131935,3,2,0,07,13,4,0,,1,1,0,0
"POINT (9.838146050000034 52.338564906000045)",Unfall 131936 (2017) Kat:3,131936,3,3,5,07,15,4,0,,1,1,0,0
"POINT (9.738699361000045 52.443636988000037)",Unfall 131937 (2017) Kat:3,131937,3,5,1,07,15,4,0,,0,0,0,0
"POINT (10.008876255000075 52.446824155000058)",Unfall 131938 (2017) Kat:3,131938,3,4,0,07,16,4,0,,0,1,1,0
"POINT (9.751710374000027 52.386290977000044)",Unfall 131939 (2017) Kat:2,131939,2,5,1,07,18,4,0,,0,1,0,1
"POINT (9.717278903000022 52.346812584000077)",Unfall 131963 (2017) Kat:3,131963,3,6,2,07,20,3,1,,0,1,0,0
"POINT (9.710506114000054 52.371242270000039)",Unfall 131964 (2017) Kat:3,131964,3,3,5,07,16,3,1,,0,1,0,0
"POINT (9.738592111000060 52.381371666000064)",Unfall 131965 (2017) Kat:3,131965,3,3,5,07,19,3,1,,1,1,0,0
"POINT (9.709519027000056 52.361308234000035)",Unfall 131966 (2017) Kat:3,131966,3,3,5,07,11,3,1,,0,1,0,0
"POINT (9.736798595000039 52.376881765000064)",Unfall 131989 (2017) Kat:3,131989,3,2,4,07,14,2,1,,1,1,0,0
"POINT (10.005372780000073 52.448136763000036)",Unfall 131990 (2017) Kat:3,131990,3,7,6,07,09,2,0,,0,1,1,0
"POINT (9.735696921000056 52.376828102000047)",Unfall 131991 (2017) Kat:3,131991,3,1,0,07,10,2,1,,1,0,0,0
"POINT (9.847449867000023 52.272145801000079)",Unfall 132014 (2017) Kat:3,132014,3,1,9,07,02,1,0,,1,0,0,0
"POINT (9.363721745000021 52.460369369000034)",Unfall 132015 (2017) Kat:2,132015,2,7,0,07,14,1,0,,1,0,0,0
"POINT (9.742482863000021 52.358665476000056)",Unfall 132016 (2017) Kat:3,132016,3,2,5,07,16,1,0,,1,1,0,0
"POINT (9.728539845000057 52.394649961000027)",Unfall 132017 (2017) Kat:3,132017,3,3,5,07,03,1,0,,0,1,0,0
"POINT (9.716401750000046 52.382241540000052)",Unfall 132028 (2017) Kat:3,132028,3,3,5,07,12,7,1,,1,0,0,1
"POINT (9.741152328000055 52.378045099000076)",Unfall 132029 (2017) Kat:3,132029,3,6,6,07,01,7,0,,0,0,1,1
"POINT (9.600012885000069 52.440154395000036)",Unfall 132030 (2017) Kat:3,132030,3,3,5,07,17,7,0,,0,1,0,0
"POINT (9.698686058000021 52.439099729000077)",Unfall 132031 (2017) Kat:3,132031,3,3,5,07,01,7,0,,1,1,0,0
"POINT (9.733676740000021 52.379817410000044)",Unfall 132032 (2017) Kat:3,132032,3,3,5,07,17,7,0,,1,1,0,0
"POINT (9.683424123000066 52.413005461000068)",Unfall 132033 (2017) Kat:3,132033,3,5,1,07,15,7,0,,1,1,0,0
"POINT (9.766174719000048 52.381968455000049)",Unfall 132055 (2017) Kat:3,132055,3,6,4,07,15,6,0,,1,1,0,0
"POINT (9.593866304000073 52.399297751000063)",Unfall 132056 (2017) Kat:3,132056,3,5,1,07,18,6,0,,1,1,0,0
"POINT (9.462347975000057 52.507679668000037)",Unfall 132057 (2017) Kat:3,132057,3,3,5,07,11,6,0,,1,1,0,0
"POINT (9.733851121000043 52.369117780000067)",Unfall 132058 (2017) Kat:3,132058,3,1,0,07,15,6,0,,0,0,0,1
"POINT (9.757510735000039 52.361072200000081)",Unfall 132075 (2017) Kat:3,132075,3,4,6,07,22,5,0,,1,1,1,0
"POINT (9.769819271000074 52.365718132000040)",Unfall 132076 (2017) Kat:3,132076,3,6,2,07,12,5,1,,0,1,0,0
"POINT (9.746140977000039 52.395299335000061)",Unfall 132077 (2017) Kat:3,132077,3,4,6,07,16,5,0,,0,1,1,0
"POINT (9.382803871000021 52.457931877000078)",Unfall 132078 (2017) Kat:3,132078,3,7,7,07,17,5,0,,1,0,1,0
"POINT (9.747204556000042 52.324033163000081)",Unfall 132079 (2017) Kat:3,132079,3,3,5,07,10,5,1,,0,1,0,1
"POINT (9.658843725000054 52.406161767000071)",Unfall 132080 (2017) Kat:2,132080,2,3,5,07,16,5,0,,1,0,0,0
"POINT (9.722111282000071 52.417124863000026)",Unfall 132081 (2017) Kat:3,132081,3,7,0,07,08,5,0,,1,0,0,0
"POINT (9.738434520000055 52.363337028000046)",Unfall 132103 (2017) Kat:3,132103,3,3,5,07,12,4,0,,1,1,0,0
"POINT (9.831580081000027 52.284241873000042)",Unfall 132104 (2017) Kat:3,132104,3,5,1,07,07,4,0,,1,1,0,0
"POINT (9.765952403000028 52.341901659000030)",Unfall 132105 (2017) Kat:3,132105,3,4,6,07,06,4,0,,1,0,1,0
"POINT (9.744714273000056 52.387324545000070)",Unfall 132106 (2017) Kat:3,132106,3,5,1,07,16,4,0,,1,1,0,0
"POINT (9.730217820000064 52.380063904000053)",Unfall 132107 (2017) Kat:3,132107,3,4,6,07,15,4,0,,1,0,1,0
"POINT (9.732091221000076 52.344787126000028)",Unfall 132133 (2017) Kat:3,132133,3,5,1,07,20,3,0,,1,1,0,0
"POINT (9.782765844000039 52.373677169000075)",Unfall 132134 (2017) Kat:3,132134,3,1,0,07,22,3,0,,1,0,0,0
"POINT (9.761342560000060 52.379958496000029)",Unfall 132135 (2017) Kat:3,132135,3,3,5,07,18,3,0,,1,1,0,0
"POINT (9.628039698000066 52.431834436000031)",Unfall 132136 (2017) Kat:3,132136,3,5,3,07,13,3,0,,0,1,0,0
"POINT (9.782554345000051 52.373297617000048)",Unfall 132137 (2017) Kat:3,132137,3,3,5,07,19,3,0,,1,0,0,0
"POINT (9.693913571000053 52.399614100000065)",Unfall 132138 (2017) Kat:3,132138,3,2,6,07,17,3,0,,0,1,1,0
"POINT (9.617253255000037 52.417545032000078)",Unfall 132139 (2017) Kat:2,132139,2,6,2,07,16,3,0,,0,1,0,0
"POINT (9.799889658000041 52.376668126000027)",Unfall 132140 (2017) Kat:3,132140,3,2,5,07,17,3,0,,1,1,0,0
"POINT (9.690025920000039 52.392559798000036)",Unfall 132157 (2017) Kat:3,132157,3,3,5,07,09,2,1,,0,1,0,0
"POINT (9.606571865000035 52.410072915000057)",Unfall 132158 (2017) Kat:3,132158,3,5,1,07,17,2,0,,0,1,1,0
"POINT (9.947607474000051 52.380524585000046)",Unfall 132159 (2017) Kat:3,132159,3,6,4,07,17,2,0,,0,1,0,0
"POINT (9.768697564000036 52.356573729000047)",Unfall 132160 (2017) Kat:3,132160,3,2,5,07,13,2,0,,0,1,0,1
"POINT (9.693890721000059 52.400949012000069)",Unfall 132161 (2017) Kat:2,132161,2,2,4,07,13,2,0,,0,1,0,1
"POINT (9.729830694000043 52.410953042000074)",Unfall 132162 (2017) Kat:2,132162,2,1,0,07,22,2,0,,1,0,0,0
"POINT (10.015169272000037 52.436497614000075)",Unfall 132173 (2017) Kat:3,132173,3,2,0,07,07,5,0,,1,1,0,0
"POINT (9.737475542000027 52.381685324000046)",Unfall 132180 (2017) Kat:3,132180,3,3,5,07,10,6,0,,1,1,0,0
"POINT (9.692443255000057 52.398246495000080)",Unfall 132190 (2017) Kat:3,132190,3,6,2,08,12,7,1,,0,1,0,0
"POINT (9.772329263000074 52.350618664000081)",Unfall 132191 (2017) Kat:3,132191,3,2,6,08,19,7,0,,0,1,1,0
"POINT (9.771219431000077 52.330902310000056)",Unfall 132192 (2017) Kat:3,132192,3,7,1,08,02,7,0,,1,1,0,0
"POINT (9.596126189000074 52.310634393000043)",Unfall 132193 (2017) Kat:3,132193,3,7,0,08,13,7,1,,1,0,0,0
"POINT (9.624923587000069 52.430741727000054)",Unfall 132194 (2017) Kat:3,132194,3,6,2,08,16,7,1,,0,1,0,0
"POINT (9.806204414000035 52.431736206000039)",Unfall 132195 (2017) Kat:3,132195,3,5,4,08,12,7,1,,0,1,0,0
"POINT (9.733889326000053 52.362221976000058)",Unfall 132196 (2017) Kat:2,132196,2,1,0,08,10,7,1,,1,0,0,0
"POINT (9.615368522000040 52.419022739000070)",Unfall 132216 (2017) Kat:3,132216,3,5,1,08,14,6,0,,0,0,0,1
"POINT (9.719810063000068 52.375114754000037)",Unfall 132217 (2017) Kat:3,132217,3,3,5,08,08,6,0,,1,1,0,0
"POINT (9.697693073000039 52.376389584000037)",Unfall 132218 (2017) Kat:3,132218,3,6,2,08,14,6,0,,0,1,0,0
"POINT (9.753864769000074 52.386297390000038)",Unfall 132219 (2017) Kat:3,132219,3,6,2,08,19,6,0,,0,1,0,0
"POINT (9.688759075000064 52.363551759000075)",Unfall 132220 (2017) Kat:3,132220,3,2,5,08,14,6,0,,0,1,0,1
"POINT (9.746564489000036 52.381175338000048)",Unfall 132221 (2017) Kat:3,132221,3,3,0,08,12,6,0,,1,0,0,1
"POINT (9.768054575000065 52.378810725000051)",Unfall 132251 (2017) Kat:3,132251,3,6,2,08,16,5,0,,0,1,0,0
"POINT (9.743017253000062 52.396651025000040)",Unfall 132252 (2017) Kat:3,132252,3,2,4,08,08,5,1,,0,1,0,0
"POINT (9.736797211000067 52.371050368000056)",Unfall 132253 (2017) Kat:3,132253,3,1,2,08,19,5,0,,0,1,0,0
"POINT (9.735044453000057 52.380327969000064)",Unfall 132254 (2017) Kat:3,132254,3,2,3,08,18,5,0,,1,1,0,0
"POINT (9.748939514000028 52.376069367000071)",Unfall 132255 (2017) Kat:3,132255,3,5,1,08,15,5,0,,1,1,0,0
"POINT (9.685297382000044 52.396682562000080)",Unfall 132277 (2017) Kat:3,132277,3,1,8,08,02,4,0,,0,1,0,0
"POINT (9.749772407000023 52.376470969000081)",Unfall 132278 (2017) Kat:3,132278,3,2,2,08,19,4,0,,1,1,0,0
"POINT (9.378732301000071 52.455036780000057)",Unfall 132279 (2017) Kat:3,132279,3,3,5,08,14,4,0,,1,0,0,0
"POINT (9.732498557000042 52.327546710000036)",Unfall 132280 (2017) Kat:3,132280,3,3,0,08,18,4,0,,1,1,0,0
"POINT (9.667972713000040 52.339121295000041)",Unfall 132281 (2017) Kat:3,132281,3,1,0,08,13,4,0,,1,0,0,0
"POINT (9.765373438000040 52.418147603000079)",Unfall 132282 (2017) Kat:3,132282,3,7,8,08,14,4,0,,0,1,0,0
"POINT (9.770012016000067 52.383715492000078)",Unfall 132283 (2017) Kat:3,132283,3,1,0,08,13,4,0,,1,0,0,0
"POINT (9.754778882000039 52.389563812000063)",Unfall 132284 (2017) Kat:3,132284,3,2,5,08,13,4,0,,1,0,0,0
"POINT (9.696120043000065 52.341832205000060)",Unfall 132317 (2017) Kat:3,132317,3,1,0,08,13,3,0,,1,0,0,0
"POINT (9.762055343000043 52.370859006000046)",Unfall 132318 (2017) Kat:3,132318,3,3,5,08,20,3,0,,1,1,0,0
"POINT (9.732618900000034 52.388674516000037)",Unfall 132319 (2017) Kat:3,132319,3,6,2,08,18,3,1,,0,1,0,0
"POINT (9.599112263000052 52.420402819000060)",Unfall 132320 (2017) Kat:3,132320,3,3,5,08,12,3,1,,1,1,0,0
"POINT (9.973869414000035 52.375748715000043)",Unfall 132321 (2017) Kat:3,132321,3,7,0,08,15,3,0,,1,0,0,0
"POINT (9.802942504000043 52.401451678000058)",Unfall 132322 (2017) Kat:3,132322,3,3,5,08,22,3,0,,0,1,0,0
"POINT (9.830357536000065 52.424875395000072)",Unfall 132323 (2017) Kat:3,132323,3,3,5,08,12,3,0,,1,1,0,0
"POINT (9.672744735000038 52.398357741000041)",Unfall 132324 (2017) Kat:3,132324,3,2,5,08,09,3,0,,0,1,0,0
"POINT (9.798743482000077 52.385306588000049)",Unfall 132349 (2017) Kat:3,132349,3,3,5,07,06,2,0,,1,1,0,0
"POINT (9.460452519000057 52.502571218000071)",Unfall 132374 (2017) Kat:3,132374,3,1,0,07,21,1,0,,1,0,0,0
"POINT (9.733013640000024 52.375732331000052)",Unfall 132375 (2017) Kat:3,132375,3,6,6,07,12,1,0,,1,0,1,0
"POINT (9.743594438000059 52.357225150000033)",Unfall 132394 (2017) Kat:3,132394,3,5,1,07,10,7,0,,0,1,0,0
"POINT (9.964158877000045 52.368918389000044)",Unfall 132395 (2017) Kat:3,132395,3,5,1,07,14,7,0,,0,1,0,0
"POINT (9.690061612000022 52.392653430000053)",Unfall 132396 (2017) Kat:3,132396,3,7,0,07,23,7,0,,1,0,0,0
"POINT (9.699947123000072 52.367129853000051)",Unfall 132397 (2017) Kat:3,132397,3,2,6,07,17,7,0,,0,1,1,0
"POINT (9.774454394000031 52.398290981000059)",Unfall 132398 (2017) Kat:3,132398,3,1,0,07,10,7,0,,1,0,0,0
"POINT (9.655600468000046 52.412226013000065)",Unfall 132415 (2017) Kat:3,132415,3,6,0,07,13,6,0,,0,1,0,0
"POINT (9.729452066000022 52.375877880000075)",Unfall 132416 (2017) Kat:3,132416,3,5,3,07,12,6,0,,1,1,0,0
"POINT (9.461688339000034 52.506746389000057)",Unfall 132417 (2017) Kat:3,132417,3,3,5,07,09,6,0,,1,1,0,0
"POINT (9.963661387000059 52.314020499000037)",Unfall 132418 (2017) Kat:3,132418,3,3,5,07,10,6,0,,0,1,0,0
"POINT (9.667848196000023 52.441134080000040)",Unfall 132419 (2017) Kat:3,132419,3,6,2,07,16,6,0,,0,1,0,0
"POINT (9.570123568000042 52.440486201000056)",Unfall 132423 (2017) Kat:2,132423,2,5,4,07,12,6,0,,0,1,0,1
"POINT (9.777686754000058 52.397317272000066)",Unfall 132437 (2017) Kat:3,132437,3,4,6,08,14,7,1,,0,1,1,0
"POINT (9.700917510000068 52.349368286000072)",Unfall 132438 (2017) Kat:3,132438,3,7,0,08,12,7,1,,0,1,0,0
"POINT (9.755934780000075 52.343302306000055)",Unfall 132448 (2017) Kat:3,132448,3,7,7,08,23,6,1,,1,0,0,0
"POINT (9.764079593000076 52.395360608000033)",Unfall 132449 (2017) Kat:3,132449,3,2,6,08,14,6,1,,0,1,1,0
"POINT (9.748758068000029 52.385604419000060)",Unfall 132450 (2017) Kat:3,132450,3,6,2,08,11,6,1,,0,1,0,0
"POINT (9.553369901000053 52.212328402000026)",Unfall 132451 (2017) Kat:3,132451,3,4,6,08,13,6,1,,0,1,1,0
"POINT (9.707342051000069 52.433441403000074)",Unfall 132452 (2017) Kat:3,132452,3,7,0,08,20,6,1,,0,0,0,1
"POINT (10.016307632000064 52.442660911000075)",Unfall 132453 (2017) Kat:3,132453,3,5,1,08,07,6,1,,1,1,0,0
"POINT (9.792052922000039 52.401203309000039)",Unfall 132454 (2017) Kat:3,132454,3,1,0,08,16,6,1,,1,0,0,0
"POINT (9.769497552000075 52.355452776000050)",Unfall 132455 (2017) Kat:3,132455,3,5,0,08,15,6,1,,1,0,0,0
"POINT (9.817277842000067 52.393666473000053)",Unfall 132456 (2017) Kat:3,132456,3,5,1,08,06,6,1,,0,1,0,1
"POINT (9.702923129000055 52.374981045000027)",Unfall 132494 (2017) Kat:3,132494,3,1,0,08,10,5,1,,0,0,0,1
"POINT (9.814754396000069 52.377024430000063)",Unfall 132495 (2017) Kat:2,132495,2,7,0,08,13,5,0,,0,1,1,0
"POINT (9.730689287000075 52.391297177000069)",Unfall 132496 (2017) Kat:3,132496,3,3,5,08,07,5,1,,0,1,0,0
"POINT (9.750483723000059 52.415935620000027)",Unfall 132497 (2017) Kat:3,132497,3,6,6,08,07,5,1,,1,0,1,0
"POINT (9.749786725000035 52.378029905000062)",Unfall 132498 (2017) Kat:3,132498,3,3,5,08,09,5,1,,1,0,0,0
"POINT (9.599103479000064 52.315454423000062)",Unfall 132499 (2017) Kat:3,132499,3,4,6,08,12,5,0,,0,1,1,0
"POINT (9.465250410000067 52.299618492000036)",Unfall 132500 (2017) Kat:3,132500,3,7,1,08,18,5,0,,0,1,0,0
"POINT (9.595421744000021 52.426758779000068)",Unfall 132501 (2017) Kat:3,132501,3,4,6,08,13,5,1,,0,0,1,0
"POINT (9.745366424000054 52.378697058000057)",Unfall 132502 (2017) Kat:3,132502,3,2,5,08,14,5,0,,1,1,0,0
"POINT (9.674053961000027 52.413911634000044)",Unfall 132503 (2017) Kat:2,132503,2,3,5,08,13,5,0,,0,1,0,0
"POINT (9.741959560000055 52.373732446000076)",Unfall 132504 (2017) Kat:2,132504,2,3,5,08,12,5,0,,1,1,0,0
"POINT (9.735874532000025 52.383938754000042)",Unfall 132505 (2017) Kat:2,132505,2,6,2,08,08,5,1,,0,1,0,0
"POINT (9.727906714000028 52.349375836000036)",Unfall 132547 (2017) Kat:3,132547,3,3,5,08,13,4,0,,1,0,0,0
"POINT (9.719866865000029 52.375102312000081)",Unfall 132548 (2017) Kat:3,132548,3,3,5,08,16,4,0,,0,1,0,1
"POINT (9.608837119000043 52.408024939000029)",Unfall 132549 (2017) Kat:3,132549,3,1,5,08,17,4,0,,1,1,0,0
"POINT (9.743503586000031 52.428389986000070)",Unfall 132550 (2017) Kat:3,132550,3,5,1,08,16,4,0,,0,1,0,0
"POINT (9.756612924000024 52.468658898000058)",Unfall 132551 (2017) Kat:3,132551,3,1,9,08,07,4,0,,0,0,0,0
"POINT (10.008605832000057 52.449735174000068)",Unfall 132552 (2017) Kat:3,132552,3,5,5,08,16,4,0,,0,1,0,1
"POINT (9.690544692000060 52.346240836000050)",Unfall 132553 (2017) Kat:3,132553,3,3,5,08,16,4,0,,0,1,0,0
"POINT (9.820574750000048 52.359518540000067)",Unfall 132554 (2017) Kat:3,132554,3,2,5,08,16,4,0,,0,1,0,0
"POINT (9.803082697000036 52.396578792000071)",Unfall 132555 (2017) Kat:3,132555,3,3,5,08,11,4,0,,1,1,0,0
"POINT (9.746375257000068 52.354177497000080)",Unfall 132556 (2017) Kat:3,132556,3,6,4,08,07,4,0,,1,0,0,0
"POINT (9.753626923000070 52.414747220000038)",Unfall 132589 (2017) Kat:3,132589,3,3,5,08,07,3,0,,0,1,0,0
"POINT (9.738046316000066 52.382133585000076)",Unfall 132590 (2017) Kat:3,132590,3,2,2,08,15,3,0,,0,1,0,0
"POINT (9.741540577000023 52.373817926000072)",Unfall 132591 (2017) Kat:3,132591,3,6,3,08,08,3,0,,1,1,0,0
"POINT (9.460312779000049 52.494393448000039)",Unfall 132592 (2017) Kat:3,132592,3,4,6,08,13,3,0,,0,1,1,0
"POINT (9.450380660000064 52.507460494000043)",Unfall 132593 (2017) Kat:3,132593,3,3,5,08,07,3,0,,1,1,0,0
"POINT (9.746467618000054 52.367566564000072)",Unfall 132625 (2017) Kat:3,132625,3,7,1,08,09,2,0,,1,1,0,0
"POINT (9.742424578000055 52.386425651000081)",Unfall 132626 (2017) Kat:3,132626,3,6,6,08,07,2,0,,1,0,1,0
"POINT (9.754175902000043 52.389938691000054)",Unfall 132627 (2017) Kat:2,132627,2,7,0,08,20,2,0,,1,0,0,0
