WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (8.465071733000000 48.966736683999997)",Unfall 29316 (2016) Kat:3, Licht: 0,29316,3,6,2,05,18,5,,0,0,1,0,0,1,0
"POINT (8.386021980000001 48.998682955000000)",Unfall 29365 (2016) Kat:3, Licht: 0,29365,3,6,1,05,14,6,,0,0,1,0,1,0,0
"POINT (8.436318415000001 48.992026991000003)",Unfall 29433 (2016) Kat:3, Licht: 0,29433,3,3,5,05,13,6,,0,0,1,0,0,0,0
"POINT (8.366270995000001 49.004782607999999)",Unfall 29498 (2016) Kat:3, Licht: 0,29498,3,6,2,05,15,2,,0,0,1,0,0,0,0
"POINT (8.358823659000001 49.010397859000001)",Unfall 29518 (2016) Kat:3, Licht: 0,29518,3,3,5,05,11,2,,0,0,1,0,0,1,0
"POINT (8.356984496999999 49.011477093000003)",Unfall 29536 (2016) Kat:2, Licht: 0,29536,2,7,5,05,14,2,,0,0,1,0,0,0,1
"POINT (8.358041143000000 49.009952306000002)",Unfall 29586 (2016) Kat:3, Licht: 0,29586,3,2,5,05,14,6,,0,1,1,0,0,0,0
"POINT (8.439001663000001 49.004817467000002)",Unfall 29704 (2016) Kat:3, Licht: 0,29704,3,3,5,05,15,6,,0,1,1,0,0,0,0
"POINT (8.436278564000000 48.986504048999997)",Unfall 29845 (2016) Kat:3, Licht: 2,29845,3,6,2,05,02,7,,2,0,1,0,0,1,0
"POINT (8.374873987999999 48.988382293000001)",Unfall 29885 (2016) Kat:3, Licht: 0,29885,3,6,2,05,16,5,,0,0,1,0,0,0,0
"POINT (8.464106815999999 48.967451271999998)",Unfall 29902 (2016) Kat:3, Licht: 0,29902,3,1,9,05,13,2,,0,0,1,0,0,0,0
"POINT (8.424014051000000 49.003058734000000)",Unfall 29910 (2016) Kat:3, Licht: 0,29910,3,2,5,05,12,1,,0,1,1,0,0,0,0
"POINT (8.437252279000001 48.977881906000000)",Unfall 29920 (2016) Kat:3, Licht: 0,29920,3,6,2,05,18,2,,0,0,1,0,0,0,1
"POINT (8.389553893000000 49.005517273999999)",Unfall 30022 (2016) Kat:2, Licht: 0,30022,2,7,1,05,14,5,,0,1,1,0,0,0,0
"POINT (8.371616966000000 48.990941690000000)",Unfall 30136 (2016) Kat:3, Licht: 2,30136,3,3,0,05,22,2,,2,0,1,0,0,0,0
