WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (11.007385110000000 49.523216333999997)",Unfall 64153 (2016) Kat:2, Licht: 0,64153,2,2,5,02,10,7,,0,0,1,0,0,0,0
"POINT (11.117852103000001 49.437890772999999)",Unfall 64254 (2016) Kat:3, Licht: 2,64254,3,6,0,02,19,3,,2,0,1,0,0,0,0
"POINT (11.160748562000000 49.390155999000001)",Unfall 64327 (2016) Kat:2, Licht: 0,64327,2,3,3,02,15,5,,0,0,1,0,0,1,0
"POINT (11.060960948000000 49.480037969999998)",Unfall 64332 (2016) Kat:3, Licht: 0,64332,3,2,6,02,13,7,,0,0,1,1,0,0,0
"POINT (11.121495961000001 49.442800808999998)",Unfall 64339 (2016) Kat:3, Licht: 0,64339,3,6,2,02,14,2,,0,0,1,0,0,0,0
"POINT (11.130049386000000 49.432963373000000)",Unfall 64422 (2016) Kat:3, Licht: 0,64422,3,2,5,02,15,6,,0,0,1,0,0,0,0
"POINT (11.100954301000000 49.469988659000002)",Unfall 64427 (2016) Kat:3, Licht: 0,64427,3,6,2,03,16,6,,0,0,1,0,0,0,1
"POINT (11.039385334000000 49.453239248999999)",Unfall 64519 (2016) Kat:3, Licht: 0,64519,3,6,2,02,07,6,,0,0,1,0,0,0,0
"POINT (11.143641538000001 49.427752022999996)",Unfall 64524 (2016) Kat:3, Licht: 0,64524,3,6,2,03,15,4,,0,0,1,0,0,0,0
"POINT (11.065613140000000 49.428013448999998)",Unfall 64528 (2016) Kat:3, Licht: 0,64528,3,6,2,02,17,6,,0,0,1,0,0,0,0
"POINT (11.063915965000000 49.427204467999999)",Unfall 64561 (2016) Kat:3, Licht: 2,64561,3,6,3,03,05,5,,2,0,1,0,1,0,0
"POINT (11.046923692000000 49.459962920000002)",Unfall 64610 (2016) Kat:3, Licht: 0,64610,3,6,2,02,07,6,,0,0,1,0,0,0,1
"POINT (11.023334396999999 49.461570147000003)",Unfall 64711 (2016) Kat:3, Licht: 0,64711,3,6,2,03,09,4,,0,0,1,0,0,0,0
"POINT (11.128526322000001 49.458716451999997)",Unfall 64848 (2016) Kat:3, Licht: 2,64848,3,7,5,03,05,4,,2,0,1,0,0,0,0
"POINT (11.080747792000000 49.343267216999998)",Unfall 64887 (2016) Kat:3, Licht: 0,64887,3,6,2,02,17,2,,0,0,1,0,0,0,0
"POINT (11.163535823000000 49.406969429000000)",Unfall 64932 (2016) Kat:3, Licht: 2,64932,3,2,5,02,16,1,,2,0,1,0,0,0,0
"POINT (11.055230781000001 49.444977874000003)",Unfall 64950 (2016) Kat:3, Licht: 0,64950,3,6,3,03,15,2,,0,0,1,0,1,0,0
"POINT (11.030627322999999 49.459174081000000)",Unfall 64983 (2016) Kat:3, Licht: 0,64983,3,3,5,03,14,4,,0,1,1,0,0,0,0
"POINT (11.054822994000000 49.444554062000002)",Unfall 65011 (2016) Kat:3, Licht: 2,65011,3,6,1,03,19,1,,2,0,1,0,0,0,0
"POINT (11.035046012000000 49.404869699999999)",Unfall 65021 (2016) Kat:2, Licht: 0,65021,2,3,5,03,14,5,,0,1,1,0,0,0,0
"POINT (11.058744017000000 49.484170188000000)",Unfall 65081 (2016) Kat:3, Licht: 0,65081,3,6,2,03,14,1,,0,0,1,0,0,0,0
"POINT (11.135106760999999 49.471903535000003)",Unfall 65150 (2016) Kat:3, Licht: 0,65150,3,6,2,03,11,7,,0,0,1,0,0,0,1
"POINT (11.044762210000000 49.429943792000003)",Unfall 65189 (2016) Kat:3, Licht: 0,65189,3,3,5,03,11,2,,0,0,1,0,0,0,0
"POINT (11.099386432999999 49.468411844000002)",Unfall 65223 (2016) Kat:3, Licht: 0,65223,3,6,3,03,13,4,,0,0,1,0,0,1,0
"POINT (11.035771571000000 49.441330833000002)",Unfall 65304 (2016) Kat:3, Licht: 0,65304,3,6,2,03,13,2,,0,0,1,0,0,0,0
"POINT (11.104840720000000 49.395154562999998)",Unfall 65332 (2016) Kat:3, Licht: 0,65332,3,1,0,03,10,7,,0,0,0,0,1,0,0
"POINT (11.119868221000001 49.400864376999998)",Unfall 65392 (2016) Kat:2, Licht: 0,65392,2,3,5,03,11,7,,0,1,1,0,0,0,0
"POINT (11.096998757000000 49.370105496000001)",Unfall 65429 (2016) Kat:3, Licht: 0,65429,3,3,5,03,10,2,,0,0,1,0,0,0,0
"POINT (11.022933932000001 49.461702781000000)",Unfall 65444 (2016) Kat:3, Licht: 2,65444,3,1,0,03,21,2,,2,0,0,0,1,0,0
"POINT (11.119462220999999 49.400837739000004)",Unfall 65487 (2016) Kat:3, Licht: 0,65487,3,4,6,03,07,3,,0,0,1,1,0,0,0
"POINT (11.163381727999999 49.390672014000003)",Unfall 65495 (2016) Kat:3, Licht: 0,65495,3,6,3,03,15,3,,0,0,1,0,0,1,0
"POINT (11.160167153000000 49.411831354999997)",Unfall 65507 (2016) Kat:3, Licht: 0,65507,3,6,2,03,17,7,,0,0,1,0,0,0,0
"POINT (11.073915900999999 49.469558501000002)",Unfall 65556 (2016) Kat:3, Licht: 0,65556,3,1,8,03,17,5,,0,1,0,0,0,0,0
"POINT (11.058729314000001 49.484194797000001)",Unfall 65592 (2016) Kat:3, Licht: 2,65592,3,2,5,03,19,5,,2,1,1,0,0,0,0
"POINT (11.072860936000000 49.403555034000000)",Unfall 65594 (2016) Kat:3, Licht: 0,65594,3,6,1,03,17,4,,0,0,1,0,0,0,1
"POINT (11.036584204000000 49.449424934000000)",Unfall 65615 (2016) Kat:2, Licht: 0,65615,2,7,0,03,17,4,,0,1,0,0,0,0,1
"POINT (11.147829982999999 49.425446242000000)",Unfall 65645 (2016) Kat:2, Licht: 0,65645,2,1,0,03,09,4,,0,0,1,0,0,0,0
"POINT (11.082168017000001 49.391619175999999)",Unfall 65666 (2016) Kat:3, Licht: 0,65666,3,6,4,03,09,5,,0,0,1,0,0,0,0
"POINT (11.086801407999999 49.403142913000003)",Unfall 65701 (2016) Kat:3, Licht: 0,65701,3,1,0,03,12,5,,0,1,0,0,0,0,0
"POINT (11.130128901000001 49.432935737000001)",Unfall 65719 (2016) Kat:3, Licht: 0,65719,3,2,3,03,14,5,,0,0,1,0,0,0,0
"POINT (11.171293916000000 49.416620803999997)",Unfall 65745 (2016) Kat:2, Licht: 0,65745,2,1,8,03,09,3,,0,0,1,0,0,0,0
"POINT (11.072931092999999 49.429957672999997)",Unfall 65752 (2016) Kat:3, Licht: 0,65752,3,6,2,03,10,4,,0,0,1,0,0,0,1
"POINT (11.033972338000000 49.513641565999997)",Unfall 65771 (2016) Kat:3, Licht: 0,65771,3,6,2,03,15,4,,0,0,1,0,0,0,0
"POINT (11.067309523000000 49.379481699999999)",Unfall 65773 (2016) Kat:3, Licht: 0,65773,3,6,2,03,10,5,,0,0,1,0,0,0,0
"POINT (11.076403988999999 49.398286569000000)",Unfall 65794 (2016) Kat:3, Licht: 0,65794,3,6,2,03,08,5,,0,0,1,0,0,0,1
"POINT (11.058181661000001 49.442840830000002)",Unfall 65834 (2016) Kat:3, Licht: 0,65834,3,6,2,03,14,6,,0,0,1,0,0,0,0
